sta,component,model,n_params,bic_image,bic_raw,rss_image,rss_raw,rank_image,rank_raw
0JNA,north,trend_annual_semi,6,-50947.46566942923,-50947.46567052404,0.006484108019741579,0.006484108017891463,1,1
0JNA,north,trend_quad_annual_semi,7,-50951.45477510149,-50951.454776199906,0.006463454108151054,0.006463454106300749,0,0
0JNA,up,trend,2,-38010.58279903766,-38010.582799037686,0.19048458447015088,0.19048458447014954,3,3
0JNA,up,trend_annual,4,-39589.11518323626,-39589.11518323626,0.12569674424483102,0.12569674424483107,2,2
0JNA,up,trend_annual_semi,6,-39645.757162821414,-39645.75716282104,0.12332321293728914,0.12332321293730109,1,1
0JNA,up,trend_quad_annual_semi,7,-39728.34156403661,-39728.34156403622,0.12043795596812927,0.12043795596814123,0,0
0JOK,east,trend,2,-78216.84321646426,-78216.84321610758,0.08334466231997403,0.08334466232427744,3,3
0JOK,east,trend_annual,4,-80663.39776668232,-80663.39776617134,0.05833851968666663,0.05833851969098191,1,1
0JOK,east,trend_annual_semi,6,-80660.34907275476,-80660.34907224361,0.058215080755838595,0.05821508076014616,2,2
0JOK,east,trend_quad_annual_semi,7,-85912.6730610105,-85912.67305991419,0.027181588829643277,0.027181588833957025,0,0
0JOK,north,trend,2,-82913.20403664563,-82913.20403649949,0.04223041894874188,0.042230418949635334,3,3
0JOK,north,trend_annual,4,-83532.0220968375,-83532.02209667885,0.03851321372044664,0.038513213721331194,2,2
0JOK,north,trend_annual_semi,6,-83701.85458689011,-83701.85458672587,0.037481857588160084,0.037481857589051294,1,1
0JOK,north,trend_quad_annual_semi,7,-83885.21464063188,-83885.21464046338,0.03645337815527243,0.03645337815616158,0,0
0JOK,up,trend,2,-63700.11571114509,-63700.115711154955,0.6815854786390719,0.6815854786380984,3,3
0JOK,up,trend_annual,4,-66736.49895559649,-66736.49895561187,0.4380426450297811,0.4380426450288063,2,2
0JOK,up,trend_annual_semi,6,-66749.2597048026,-66749.259704818,0.4361165608248849,0.43611656082391215,1,1
0JOK,up,trend_quad_annual_semi,7,-68078.67885848907,-68078.6788585076,0.35930926994103385,0.3593092699400704,0,0
0JON,east,trend,2,-138384.7822446957,-138384.78224495007,0.09272515921531621,0.09272515921331347,3,3
0JON,east,trend_annual,4,-150295.96746422385,-150295.96746492415,0.033671578152179804,0.033671578150177614,2,2
0JON,east,trend_annual_semi,6,-150695.43238422903,-150695.43238495468,0.03249684898634109,0.032496848984338786,0,0
0JON,east,trend_quad_annual_semi,7,-150687.7275750677,-150687.72757579334,0.03249224369878388,0.03249224369678181,1,1
0JON,north,trend,2,-147169.07076379456,-147169.07076135522,0.04398086998123864,0.043980869990348205,3,3
0JON,north,trend_annual,4,-147525.8224006495,-147525.82239812973,0.04260069775523505,0.04260069776434965,2,2
0JON,north,trend_annual_semi,6,-147959.87302962388,-147959.87302700605,0.04099388638832348,0.040993886397435716,1,1
0JON,north,trend_quad_annual_semi,7,-149593.40349266765,-149593.40348965823,0.035656157418931085,0.03565615742804249,0,0
0JON,up,trend,2,-113000.04376845466,-113000.04376843206,0.8003828417094315,0.800382841710968,3,3
0JON,up,trend_annual,4,-116986.43579947222,-116986.43579944035,0.5696423252055045,0.5696423252070465,2,2
0JON,up,trend_annual_semi,6,-117130.70328128498,-117130.70328125266,0.5618117499920947,0.5618117499936371,1,1
0JON,up,trend_quad_annual_semi,7,-121197.24806872835,-121197.24806868246,0.39745249047715875,0.3974524904787078,0,0
0JOR,east,trend,2,-42692.992872642935,-42692.99287283387,0.04343056104416798,0.04343056104196081,3,3
0JOR,east,trend_annual,4,-44453.31156129984,-44453.311561606155,0.027064902425555207,0.0270649024233485,2,2
0JOR,east,trend_annual_semi,6,-45260.59709349057,-45260.597093871824,0.021736238518896396,0.021736238516690633,1,1
0JOR,east,trend_quad_annual_semi,7,-45262.804468914575,-45262.80446929696,0.021675928626422446,0.021675928624216273,0,0
0JOR,north,trend,2,-43658.31917602674,-43658.31917602099,0.033589806398270014,0.03358980639832138,3,3
0JOR,north,trend_annual,4,-45860.15537318054,-45860.15537317012,0.018611476675877443,0.01861147667592905,2,2
0JOR,north,trend_annual_semi,6,-46350.93961605787,-46350.9396160454,0.01626091826733219,0.016260918267386168,1,1
0JOR,north,trend_quad_annual_semi,7,-46769.542012377926,-46769.542012363956,0.014514589409183862,0.014514589409237829,0,0
0JOR,up,trend,2,-35353.42221449132,-35353.42221449557,0.3063522362903365,0.3063522362899894,3,3
0JOR,up,trend_annual,4,-37601.196100508685,-37601.19610051643,0.16768112139380165,0.16768112139345623,2,2
0JOR,up,trend_annual_semi,6,-37709.5728610203,-37709.57286102848,0.16220088188197795,0.16220088188162501,1,1
0JOR,up,trend_quad_annual_semi,7,-37714.387737918085,-37714.38773792629,0.16163861308786256,0.1616386130875096,0,0
0JTP,east,trend,2,-82887.64399181856,-82887.64399180558,0.05488780518198757,0.054887805182088675,3,3
0JTP,east,trend_annual,4,-90828.43392129357,-90828.43392125302,0.01774500487745312,0.017745004877555193,2,2
0JTP,east,trend_annual_semi,6,-90954.51848158868,-90954.51848154745,0.017386609154065716,0.01738660915416743,1,1
0JTP,east,trend_quad_annual_semi,7,-92272.56243933724,-92272.5624392875,0.014402956729186924,0.014402956729288562,0,0
0JTP,north,trend,2,-87636.09919845087,-87636.0992003288,0.02798196851326857,0.027981968505812832,3,3
0JTP,north,trend_annual,4,-91238.58643488682,-91238.58643802546,0.016741821836551023,0.016741821829095477,2,2
0JTP,north,trend_annual_semi,6,-92068.13634424527,-92068.13634778501,0.014845481108946207,0.014845481101490322,1,1
0JTP,north,trend_quad_annual_semi,7,-92126.54791887548,-92126.54792244885,0.014704457375225712,0.014704457367770467,0,0
0JTP,up,trend,2,-68924.24433065037,-68924.24433065476,0.39801006743756956,0.39801006743732165,3,3
0JTP,up,trend_annual,4,-73210.53020501604,-73210.53020502409,0.21611412645690814,0.21611412645666142,2,2
0JTP,up,trend_annual_semi,6,-73433.24832075856,-73433.24832076691,0.20886583637580802,0.2088658363755601,0,0
0JTP,up,trend_quad_annual_semi,7,-73428.08444560446,-73428.08444561278,0.20875631650892815,0.20875631650868123,1,1
0JUN,east,trend,2,-83950.90752624974,-83950.90752683459,0.03244796904446748,0.03244796904169668,3,3
0JUN,east,trend_annual,4,-86662.22532834252,-86662.22532921376,0.021784271610854104,0.02178427160808303,2,2
0JUN,east,trend_annual_semi,6,-86707.59983654298,-86707.59983742234,0.021584688974313107,0.021584688971541803,1,1
0JUN,east,trend_quad_annual_semi,7,-87212.53266685759,-87212.53266780476,0.020024792372234628,0.020024792369465347,0,0
0JUN,north,trend,2,-74489.24994346796,-74489.24994351788,0.12916664707728856,0.12916664707634706,3,3
0JUN,north,trend_annual,4,-85903.99970823746,-85903.99970850218,0.024334479562307554,0.024334479561367046,2,2
0JUN,north,trend_annual_semi,6,-86544.24799302472,-86544.24799331622,0.02210568213892046,0.022105682137979622,1,1
0JUN,north,trend_quad_annual_semi,7,-87455.04036335243,-87455.04036368514,0.019328165260434717,0.019328165259495787,0,0
0JUN,up,trend,2,-64697.32885811023,-64697.328858364,0.53957924099523,0.5395792409752374,3,3
0JUN,up,trend_annual,4,-69380.82358488678,-69380.82358539088,0.2716159025780524,0.2716159025580609,2,2
0JUN,up,trend_annual_semi,6,-69432.50889279402,-69432.50889330322,0.26887955333105357,0.26887955331106317,1,1
0JUN,up,trend_quad_annual_semi,7,-69494.91137058269,-69494.91137109722,0.2660975127121029,0.26609751269211274,0,0
0JUO,east,trend,2,-72250.11978518541,-72250.11978488276,0.04888283785301326,0.04888283785541733,3,3
0JUO,east,trend_annual,4,-80350.95422450533,-80350.95422337373,0.013068936768701387,0.013068936771104506,2,2
0JUO,east,trend_annual_semi,6,-80440.1506190779,-80440.15061792619,0.012844408953371932,0.012844408955775774,1,1
0JUO,east,trend_quad_annual_semi,7,-80515.55464393346,-80515.55464276625,0.012670012920778745,0.012670012923181808,0,0
0JUO,north,trend,2,-76236.60713520514,-76236.60713511253,0.025575589746134428,0.0255755897465193,3,3
0JUO,north,trend_annual,4,-78389.7929117677,-78389.79291163587,0.01797386793476232,0.017973867935147353,2,2
0JUO,north,trend_annual_semi,6,-78793.68431941443,-78793.68431927332,0.016784447285993424,0.016784447286378304,1,1
0JUO,north,trend_quad_annual_semi,7,-78913.25684282783,-78913.2568426837,0.016438150735620896,0.016438150736005887,0,0
0JUO,up,trend,2,-58387.75963817444,-58387.75963811429,0.46498427145460847,0.4649842714591528,3,3
0JUO,up,trend_annual,4,-61889.56544063451,-61889.56544052787,0.26247054210948406,0.2624705421140321,2,2
0JUO,up,trend_annual_semi,6,-61968.292071454234,-61968.292071345946,0.25840046971568575,0.2584004697202328,1,1
0JUO,up,trend_quad_annual_semi,7,-61990.5692003383,-61990.569200229475,0.257101999877107,0.2571019998816537,0,0
0KAB,east,trend,2,-80132.15090119363,-80132.15090118599,0.062361166797007636,0.06236116679707676,3,3
0KAB,east,trend_annual,4,-87405.15895639034,-87405.15895636824,0.021681829865151145,0.021681829865220596,2,2
0KAB,east,trend_annual_semi,6,-87568.98419900487,-87568.98419898225,0.021119007157947442,0.02111900715801672,1,1
0KAB,east,trend_quad_annual_semi,7,-88354.10226106818,-88354.10226104289,0.01882383375881787,0.01882383375888689,0,0
0KAB,north,trend,2,-87192.18236129828,-87192.18236141714,0.022418758844087644,0.022418758843701467,3,3
0KAB,north,trend_annual,4,-87712.29947603476,-87712.29947616327,0.0207380029385851,0.0207380029381989,2,2
0KAB,north,trend_annual_semi,6,-88317.33597102336,-88317.33597116412,0.018948644255217403,0.018948644254830897,1,1
0KAB,north,trend_quad_annual_semi,7,-88528.5037759347,-88528.50377608,0.018354080140704478,0.018354080140317995,0,0
0KAB,up,trend,2,-64493.16827722972,-64493.16827722088,0.6013237903338254,0.6013237903345947,3,3
0KAB,up,trend_annual,4,-68629.19298557428,-68629.19298555818,0.32938746132968477,0.32938746133045316,2,2
0KAB,up,trend_annual_semi,6,-68680.27086458464,-68680.27086456837,0.3261219703085282,0.32612197030929724,0,0
0KAB,up,trend_quad_annual_semi,7,-68678.45732421492,-68678.45732419864,0.3257901157585624,0.32579011575933103,1,1
0KAL,east,trend,2,-101094.50504793241,-101094.5050479135,0.06470370743696274,0.06470370743710543,3,3
0KAL,east,trend_annual,4,-112345.99038868316,-112345.9903886127,0.017379182090931103,0.017379182091073937,2,2
0KAL,east,trend_annual_semi,6,-112479.41295188504,-112479.41295181334,0.017074688795272464,0.017074688795415283,1,1
0KAL,east,trend_quad_annual_semi,7,-112858.0688355119,-112858.06883543685,0.016319690324555908,0.016319690324698766,0,0
0KAL,north,trend,2,-107669.39878489592,-107669.39879104074,0.030050766548057196,0.0300507665265179,3,3
0KAL,north,trend_annual,4,-107810.71513854472,-107810.71514480453,0.02949708714140241,0.029497087119864325,2,2
0KAL,north,trend_annual_semi,6,-108165.01861691465,-108165.01862345324,0.02824314920310913,0.028243149181568176,1,1
0KAL,north,trend_quad_annual_semi,7,-111480.97488916357,-111480.97489879683,0.019163432110504836,0.01916343208897141,0,0
0KAL,up,trend,2,-83250.66823313614,-83250.66823312768,0.5186440831661767,0.5186440831666883,3,3
0KAL,up,trend_annual,4,-86746.33973648684,-86746.33973647411,0.3442442794612235,0.34424427946173464,2,2
0KAL,up,trend_annual_semi,6,-86961.73949752602,-86961.73949751291,0.334994256837148,0.3349942568376605,1,1
0KAL,up,trend_quad_annual_semi,7,-87557.77758010155,-87557.77758008752,0.31216502513215094,0.3121650251326623,0,0
0KAR,east,trend,2,-127634.00405447812,-127634.00422925407,0.08460460756112641,0.08460460619865964,3,3
0KAR,east,trend_annual,4,-136754.74990976963,-136754.75031546687,0.036448014389657654,0.036448013027190286,2,2
0KAR,east,trend_annual_semi,6,-136827.4009871975,-136827.40139631936,0.036142899342796464,0.03614289798032991,1,1
0KAR,east,trend_quad_annual_semi,7,-137991.59470458378,-137991.59516042098,0.03243879295153265,0.032438791589069926,0,0
0KAR,north,trend,2,-137289.97708457464,-137289.97715051915,0.03475360467141751,0.03475360446024928,3,3
0KAR,north,trend_annual,4,-137385.4277712938,-137385.4278379329,0.03439035192537625,0.034390351714214173,2,2
0KAR,north,trend_annual_semi,6,-137771.06908393145,-137771.06915309938,0.033133025380324484,0.033133025169162306,1,1
0KAR,north,trend_quad_annual_semi,7,-137897.90172463557,-137897.90179467766,0.032720046425977665,0.03272004621481195,0,0
0KAR,up,trend,2,-104520.61606310168,-104520.61606282723,0.7117068161037767,0.711706816121775,3,3
0KAR,up,trend_annual,4,-108499.39636735832,-108499.3963669616,0.4924274702848068,0.49242747030280676,2,2
0KAR,up,trend_annual_semi,6,-108659.96556280924,-108659.96556240557,0.4843655518251043,0.4843655518431205,1,1
0KAR,up,trend_quad_annual_semi,7,-109647.21519142063,-109647.21519097863,0.44187105540752036,0.44187105542551575,0,0
0KAS,east,trend,2,-77791.97766333578,-77791.97766377409,0.060711164987362315,0.06071116498339131,3,3
0KAS,east,trend_annual,4,-80490.03134959008,-80490.0313502467,0.04048225261827472,0.04048225261430796,2,2
0KAS,east,trend_annual_semi,6,-80536.82593234688,-80536.82593301016,0.04009497382438956,0.04009497382042088,1,1
0KAS,east,trend_quad_annual_semi,7,-82700.82932547436,-82700.8293263916,0.028991389526550206,0.028991389522581866,0,0
0KAS,north,trend,2,-68946.20893898461,-68946.2089388494,0.22728269205280097,0.22728269205738633,3,3
0KAS,north,trend_annual,4,-68980.24393947888,-68980.2439393427,0.2255374064611571,0.2255374064657408,2,2
0KAS,north,trend_annual_semi,6,-69027.59203065166,-69027.59203051384,0.22336132259852665,0.2233613226031206,1,1
0KAS,north,trend_quad_annual_semi,7,-77056.90411642642,-77056.90411597025,0.06730604543419176,0.06730604543877358,0,0
0KAS,up,trend,2,-62767.987190189946,-62767.987190208114,0.5714515035737513,0.5714515035722019,3,3
0KAS,up,trend_annual,4,-67120.8337674703,-67120.83376750522,0.2976649480220727,0.2976649480205218,2,2
0KAS,up,trend_annual_semi,6,-67210.50379872964,-67210.5037987651,0.29293697019316395,0.29293697019161374,0,0
0KAS,up,trend_quad_annual_semi,7,-67206.04741941471,-67206.0474194502,0.29274671116043355,0.2927467111588824,1,1
0KAT,east,trend,2,-84755.983544405,-84755.9835443607,0.07434241244805093,0.07434241244849782,3,3
0KAT,east,trend_annual,4,-96191.65316919208,-96191.6531689821,0.015711657008153995,0.01571165700860168,2,2
0KAT,east,trend_annual_semi,6,-96570.02562292945,-96570.02562270798,0.014889250607735095,0.014889250608182596,1,1
0KAT,east,trend_quad_annual_semi,7,-96590.43273966736,-96590.43273944507,0.014830142297663058,0.01483014229811042,0,0
0KAT,north,trend,2,-83450.74406848068,-83450.74406953553,0.08874857235009373,0.08874857233738964,3,3
0KAT,north,trend_annual,4,-93005.81504614785,-93005.81505001463,0.024209199315835553,0.02420919930313212,2,2
0KAT,north,trend_annual_semi,6,-94144.66637646861,-94144.66638099214,0.020692463552433926,0.020692463539731695,1,1
0KAT,north,trend_quad_annual_semi,7,-95326.00266155573,-95326.00266687151,0.017606171506421887,0.017606171493721273,0,0
0KAT,up,trend,2,-70504.16109090335,-70504.16109090105,0.514247959838867,0.5142479598390264,3,3
0KAT,up,trend_annual,4,-74535.62396294408,-74535.62396294012,0.29684334767179954,0.29684334767195913,2,2
0KAT,up,trend_annual_semi,6,-74683.9733600045,-74683.97336000043,0.29022489092382053,0.29022489092398074,1,1
0KAT,up,trend_quad_annual_semi,7,-74781.9206947788,-74781.92069477469,0.28604692029652956,0.28604692029668954,0,0
0KBO,east,trend,2,-60462.114307348864,-60462.11430522323,0.04079244595449479,0.040792445971334954,3,3
0KBO,east,trend_annual,4,-64319.97587334721,-64319.97586883568,0.019219634799321282,0.019219634816161416,2,2
0KBO,east,trend_annual_semi,6,-64337.07196947487,-64337.071964933595,0.019092439730831787,0.01909243974767077,1,1
0KBO,east,trend_quad_annual_semi,7,-66806.70272916806,-66806.70272181815,0.011798819652491828,0.011798819669334,0,0
0KBO,north,trend,2,-68551.2147906821,-68551.21479036339,0.008478154053715922,0.008478154054240714,3,3
0KBO,north,trend_annual,4,-68911.72074913063,-68911.72074878763,0.007878663599467756,0.0078786635999926,2,2
0KBO,north,trend_annual_semi,6,-69224.82713044963,-69224.82713008377,0.007389273607395671,0.007389273607920729,0,0
0KBO,north,trend_quad_annual_semi,7,-69216.28109008071,-69216.28108971489,0.007389272864835954,0.00738927286536094,1,1
0KBO,up,trend,2,-50382.57929995739,-50382.579300008394,0.28889644168088885,0.2888964416780274,3,3
0KBO,up,trend_annual,4,-53226.11275590063,-53226.112755989394,0.16575303554011084,0.16575303553725326,2,2
0KBO,up,trend_annual_semi,6,-53395.64018210416,-53395.64018219628,0.15985304217818144,0.15985304217532165,0,0
0KBO,up,trend_quad_annual_semi,7,-53393.560064213925,-53393.56006430616,0.159652414622762,0.1596524146199017,1,1
0KEB,east,trend,2,-28696.432584746217,-28696.432584777598,0.020883404207790585,0.020883404207524096,3,3
0KEB,east,trend_annual,4,-29421.619555431862,-29421.619555474183,0.015451302466673034,0.015451302466407106,2,2
0KEB,east,trend_annual_semi,6,-29458.014205389904,-29458.01420543371,0.015127927844587297,0.015127927844317815,1,1
0KEB,east,trend_quad_annual_semi,7,-29568.12063337928,-29568.120633425253,0.01441963145857255,0.01441963145830297,0,0
0KEB,north,trend,2,-29102.766826884123,-29102.766826887586,0.0177025924165993,0.017702592416574358,3,3
0KEB,north,trend_annual,4,-29157.040169831038,-29157.040169834603,0.017206541580472398,0.017206541580447446,2,2
0KEB,north,trend_annual_semi,6,-29338.308220662962,-29338.308220666837,0.015882586494008887,0.015882586493983858,1,1
0KEB,north,trend_quad_annual_semi,7,-29348.3912443572,-29348.391244361097,0.015767451565998736,0.015767451565973745,0,0
0KEB,up,trend,2,-23107.129447866486,-23107.129447863776,0.2027458482270991,0.2027458482273224,3,3
0KEB,up,trend_annual,4,-23660.02424485975,-23660.024244856344,0.16089591768155723,0.16089591768178035,2,2
0KEB,up,trend_annual_semi,6,-23761.20122051445,-23761.20122051123,0.1534326876118245,0.15343268761202555,1,1
0KEB,up,trend_quad_annual_semi,7,-23767.76821560024,-23767.768215597,0.15253838703089623,0.15253838703109734,0,0
0KER,east,trend,2,-28086.074343171596,-28086.074343173354,0.02307916725244048,0.023079167252423816,3,3
0KER,east,trend_annual,4,-29204.037063156098,-29204.037063158892,0.014475350352331003,0.01447535035231437,2,2
