sta,component,model,n_params,bic_image,bic_raw,rss_image,rss_raw,rank_image,rank_raw,error
0JAR,up,trend,2,-65116.08099243822,,0.5273572482432395,,3,,
0JAR,up,trend_annual,4,-69059.94534740986,,0.29635885203854767,,2,,
0JAR,up,trend_annual_semi,6,-69136.84431949061,,0.2923095735808903,,1,,
0JAR,up,trend_quad_annual_semi,7,-69261.62875401524,,0.2866823962470538,,0,,
0JAT,east,trend,2,-55144.891951070225,,0.02981215981657142,,3,,
0JAT,east,trend_annual,4,-58086.18281582067,,0.01570636369087028,,1,,
0JAT,east,trend_annual_semi,6,-58084.84742255309,,0.015653579119953177,,2,,
0JAT,east,trend_quad_annual_semi,7,-58150.03921035968,,0.015405872222096575,,0,,
0JAT,north,trend,2,-59987.89465247298,,0.010440985725647483,,3,,
0JAT,north,trend_annual,4,-60862.48493807508,,0.008607328813424563,,2,,
0JAT,north,trend_annual_semi,6,-61195.32307465976,,0.00797931879286728,,1,,
0JAT,north,trend_quad_annual_semi,7,-61382.312009226516,,0.007648551940478537,,0,,
0JAT,up,trend,2,-45425.959086659204,,0.24479090896479516,,3,,
0JAT,up,trend_annual,4,-47477.68828569245,,0.15637651895643825,,2,,
0JAT,up,trend_annual_semi,6,-47566.081336075134,,0.152850716977121,,0,,
0JAT,up,trend_quad_annual_semi,7,-47565.64903374251,,0.15258587581004326,,1,,
0JAV,east,trend,2,-86308.83382715557,,0.05340048486471505,,3,,
0JAV,east,trend_annual,4,-93127.92549356868,,0.020931611346450107,,2,,
0JAV,east,trend_annual_semi,6,-93419.49077780292,,0.02006311214260121,,1,,
0JAV,east,trend_quad_annual_semi,7,-94410.69923903239,,0.017494426628170315,,0,,
0JAV,north,trend,2,-90602.78553071465,,0.029654303660332174,,3,,
0JAV,north,trend_annual,4,-91086.479588894,,0.02768555078625253,,2,,
0JAV,north,trend_annual_semi,6,-91387.68231565323,,0.026501804858142616,,1,,
0JAV,north,trend_quad_annual_semi,7,-92979.92617634765,,0.021282362153585928,,0,,
0JAV,up,trend,2,-69939.06392518376,,0.5028309644932532,,3,,
0JAV,up,trend_annual,4,-73814.05835988243,,0.29500601462615067,,2,,
0JAV,up,trend_annual_semi,6,-73978.41917168953,,0.28773600377514785,,1,,
0JAV,up,trend_quad_annual_semi,7,-74011.9500267226,,0.2860685761939571,,0,,
0JFA,east,trend,2,-39675.09421062131,,0.03233794857975856,,3,,
0JFA,east,trend_annual,4,-45618.70346487815,,0.0056897379533406706,,2,,
0JFA,east,trend_annual_semi,6,-45813.133406106266,,0.0053507275346585175,,0,,
0JFA,east,trend_quad_annual_semi,7,-45806.399427769364,,0.005348534128024,,1,,
0JFA,north,trend,2,-44625.156221799356,,0.007637533052300548,,3,,
0JFA,north,trend_annual,4,-44956.32835622427,,0.006901760125730983,,2,,
0JFA,north,trend_annual_semi,6,-44984.24676808433,,0.0068133944815125,,1,,
0JFA,north,trend_quad_annual_semi,7,-45214.68484436958,,0.006355585731187725,,0,,
0JFA,up,trend,2,-33252.30296028957,,0.21035052617384573,,3,,
0JFA,up,trend_annual,4,-35222.22494898763,,0.11788475471581483,,2,,
0JFA,up,trend_annual_semi,6,-35332.85007940904,,0.11360286522164652,,0,,
0JFA,up,trend_quad_annual_semi,7,-35328.49589234293,,0.11347753643340927,,1,,
0JNA,east,trend,2,-45011.1519524972,,0.030725133583050297,,3,,
0JNA,east,trend_annual,4,-49734.31880719613,,0.008933662481375625,,2,,
0JNA,east,trend_annual_semi,6,-49795.25751788401,,0.008755158503603387,,1,,
0JNA,east,trend_quad_annual_semi,7,-50078.86069543899,,0.008113907597321635,,0,,
0JNA,north,trend,2,-50035.52721793297,,0.008294784414092662,,3,,
0JNA,north,trend_annual,4,-50793.325869281616,,0.006778987333937529,,2,,
0JNA,north,trend_annual_semi,6,-50947.465669160076,,0.0064841080201964146,,1,,
0JNA,north,trend_quad_annual_semi,7,-50951.45477483166,,0.006463454108605575,,0,,
0JNA,up,trend,2,-38010.582799030795,,0.19048458447049174,,3,,
0JNA,up,trend_annual,4,-39589.11518322583,,0.12569674424517266,,2,,
0JNA,up,trend_annual_semi,6,-39645.7571628108,,0.12332321293763022,,1,,
0JNA,up,trend_quad_annual_semi,7,-39728.34156402574,,0.12043795596847022,,0,,
0JOK,east,trend,2,-78216.84321616303,,0.08334466232360842,,3,,
0JOK,east,trend_annual,4,-80663.39776625122,,0.05833851969030744,,1,,
0JOK,east,trend_annual_semi,6,-80660.34907232322,,0.058215080759475256,,2,,
0JOK,east,trend_quad_annual_semi,7,-85912.6730600869,,0.027181588833277426,,0,,
0JOK,north,trend,2,-82913.20403575232,,0.04223041895420297,,3,,
0JOK,north,trend_annual,4,-83532.02209585963,,0.0385132137258985,,2,,
0JOK,north,trend_annual_semi,6,-83701.8545858841,,0.037481857593618606,,1,,
0JOK,north,trend_quad_annual_semi,7,-83885.2146395976,,0.036453378160730326,,0,,
0JOK,up,trend,2,-63700.115711126644,,0.681585478640891,,3,,
0JOK,up,trend_annual,4,-66736.4989555678,,0.43804264503159984,,2,,
0JOK,up,trend_annual_semi,6,-66749.25970477378,,0.43611656082670425,,1,,
0JOK,up,trend_quad_annual_semi,7,-68078.678858454,,0.3593092699428577,,0,,
0JON,east,trend,2,-138384.7822445368,,0.09272515921656718,,3,,
0JON,east,trend_annual,4,-150295.9674637865,,0.03367157815343017,,2,,
0JON,east,trend_annual_semi,6,-150695.43238377586,,0.032496848987591545,,0,,
0JON,east,trend_quad_annual_semi,7,-150687.7275746145,,0.032492243700034305,,1,,
0JON,north,trend,2,-147169.07076428208,,0.043980869979418,,3,,
0JON,north,trend_annual,4,-147525.8224011513,,0.04260069775341976,,2,,
0JON,north,trend_annual_semi,6,-147959.8730301462,,0.04099388638650542,,1,,
0JON,north,trend_quad_annual_semi,7,-149593.40349326763,,0.03565615741711456,,0,,
0JON,up,trend,2,-113000.04376842799,,0.8003828417112455,,3,,
0JON,up,trend_annual,4,-116986.43579943456,,0.5696423252073265,,2,,
0JON,up,trend_annual_semi,6,-117130.70328124668,,0.5618117499939225,,1,,
0JON,up,trend_quad_annual_semi,7,-121197.24806867444,,0.39745249047897824,,0,,
0JOR,east,trend,2,-42692.99287240693,,0.04343056104689616,,3,,
0JOR,east,trend_annual,4,-44453.31156092101,,0.027064902428284247,,2,,
0JOR,east,trend_annual_semi,6,-45260.59709301895,,0.02173623852162497,,1,,
0JOR,east,trend_quad_annual_semi,7,-45262.804468441704,,0.02167592862915068,,0,,
0JOR,north,trend,2,-43658.31917601401,,0.033589806398383736,,3,,
0JOR,north,trend_annual,4,-45860.15537315759,,0.018611476675991098,,2,,
0JOR,north,trend_annual_semi,6,-46350.93961603164,,0.01626091826744569,,1,,
0JOR,north,trend_quad_annual_semi,7,-46769.54201234853,,0.014514589409297457,,0,,
0JOR,up,trend,2,-35353.42221448014,,0.3063522362912486,,3,,
0JOR,up,trend_annual,4,-37601.1961004883,,0.16768112139471167,,2,,
0JOR,up,trend_annual_semi,6,-37709.572860999215,,0.16220088188288806,,1,,
0JOR,up,trend_quad_annual_semi,7,-37714.38773789693,,0.16163861308877275,,0,,
0JTP,east,trend,2,-82887.6439918205,,0.05488780518197245,,3,,
0JTP,east,trend_annual,4,-90828.433921299,,0.017745004877439415,,2,,
0JTP,east,trend_annual_semi,6,-90954.51848159455,,0.017386609154051217,,1,,
0JTP,east,trend_quad_annual_semi,7,-92272.56243934423,,0.014402956729172647,,0,,
0JTP,north,trend,2,-87636.09919845087,,0.02798196851326854,,3,,
0JTP,north,trend_annual,4,-91238.586434887,,0.016741821836550597,,2,,
0JTP,north,trend_annual_semi,6,-92068.13634424547,,0.014845481108945797,,1,,
0JTP,north,trend_quad_annual_semi,7,-92126.54791887566,,0.014704457375225355,,0,,
0JTP,up,trend,2,-68924.24433072287,,0.3980100674334758,,3,,
0JTP,up,trend_annual,4,-73210.53020514951,,0.2161141264528159,,2,,
0JTP,up,trend_annual_semi,6,-73433.24832089667,,0.20886583637171485,,0,,
0JTP,up,trend_quad_annual_semi,7,-73428.08444574263,,0.20875631650483564,,1,,
0JUN,east,trend,2,-83950.90752634559,,0.03244796904401342,,3,,
0JUN,east,trend_annual,4,-86662.22532848551,,0.02178427161039933,,2,,
0JUN,east,trend_annual_semi,6,-86707.59983668769,,0.021584688973857093,,1,,
0JUN,east,trend_quad_annual_semi,7,-87212.53266701265,,0.020024792371781223,,0,,
0JUN,north,trend,2,-74489.24994345603,,0.12916664707751355,,3,,
0JUN,north,trend_annual,4,-85903.99970817358,,0.02433447956253456,,2,,
0JUN,north,trend_annual_semi,6,-86544.24799295444,,0.02210568213914732,,1,,
0JUN,north,trend_quad_annual_semi,7,-87455.04036327139,,0.019328165260663444,,0,,
0JUN,up,trend,2,-64697.32885812182,,0.539579240994317,,3,,
0JUN,up,trend_annual,4,-69380.82358490968,,0.27161590257714446,,2,,
0JUN,up,trend_annual_semi,6,-69432.50889281713,,0.268879553330146,,1,,
0JUN,up,trend_quad_annual_semi,7,-69494.91137060615,,0.26609751271119175,,0,,
0JUO,east,trend,2,-72250.11978518545,,0.04888283785301291,,3,,
0JUO,east,trend_annual,4,-80350.9542245052,,0.013068936768701665,,2,,
0JUO,east,trend_annual_semi,6,-80440.15061907753,,0.012844408953372743,,1,,
0JUO,east,trend_quad_annual_semi,7,-80515.55464393337,,0.01267001292077891,,0,,
0JUO,north,trend,2,-76236.60713521882,,0.025575589746077616,,3,,
0JUO,north,trend_annual,4,-78389.79291178714,,0.017973867934705533,,2,,
0JUO,north,trend_annual_semi,6,-78793.68431943528,,0.016784447285936543,,1,,
0JUO,north,trend_quad_annual_semi,7,-78913.25684284909,,0.01643815073556409,,0,,
0JUO,up,trend,2,-58387.75963817442,,0.46498427145460886,,3,,
0JUO,up,trend_annual,4,-61889.56544063449,,0.26247054210948506,,2,,
0JUO,up,trend_annual_semi,6,-61968.29207145424,,0.2584004697156854,,1,,
0JUO,up,trend_quad_annual_semi,7,-61990.56920033832,,0.2571019998771063,,0,,
0KAB,east,trend,2,-80132.15090120623,,0.06236116679689387,,3,,
0KAB,east,trend_annual,4,-87405.15895642657,,0.021681829865037316,,2,,
0KAB,east,trend_annual_semi,6,-87568.98419904208,,0.02111900715783358,,1,,
0KAB,east,trend_quad_annual_semi,7,-88354.10226110982,,0.018823833758704292,,0,,
0KAB,north,trend,2,-87192.18236129823,,0.022418758844087797,,3,,
0KAB,north,trend_annual,4,-87712.2994760347,,0.02073800293858527,,2,,
0KAB,north,trend_annual_semi,6,-88317.33597102338,,0.01894864425521736,,1,,
0KAB,north,trend_quad_annual_semi,7,-88528.50377593475,,0.01835408014070434,,0,,
0KAB,up,trend,2,-64493.16827723752,,0.6013237903331454,,3,,
0KAB,up,trend_annual,4,-68629.19298558857,,0.32938746132900254,,2,,
0KAB,up,trend_annual_semi,6,-68680.27086459906,,0.3261219703078472,,0,,
0KAB,up,trend_quad_annual_semi,7,-68678.45732422936,,0.32579011575788086,,1,,
0KAL,east,trend,2,-101094.50504793624,,0.06470370743693385,,3,,
0KAL,east,trend_annual,4,-112345.99038869714,,0.017379182090902764,,2,,
0KAL,east,trend_annual_semi,6,-112479.41295189933,,0.01707468879524398,,1,,
0KAL,east,trend_quad_annual_semi,7,-112858.06883552691,,0.016319690324527368,,0,,
0KAL,north,trend,2,-107669.39879008534,,0.030050766529866903,,3,,
0KAL,north,trend_annual,4,-107810.71514383162,,0.0294970871232118,,2,,
0KAL,north,trend_annual_semi,6,-108165.0186224368,,0.028243149184916768,,1,,
0KAL,north,trend_quad_annual_semi,7,-111480.9748973004,,0.019163432092316367,,0,,
0KAL,up,trend,2,-83250.66823313416,,0.5186440831662965,,3,,
0KAL,up,trend_annual,4,-86746.33973648402,,0.3442442794613363,,2,,
0KAL,up,trend_annual_semi,6,-86961.7394975231,,0.334994256837262,,1,,
0KAL,up,trend_quad_annual_semi,7,-87557.77758009845,,0.3121650251322641,,0,,
0KAR,east,trend,2,-127634.00431488431,,0.08460460553112897,,3,,
0KAR,east,trend_annual,4,-136754.75051423543,,0.03644801235965879,,2,,
0KAR,east,trend_annual_semi,6,-136827.4015967646,,0.03614289731280283,,1,,
0KAR,east,trend_quad_annual_semi,7,-137991.5953837554,,0.03243879092154032,,0,,
0KAR,north,trend,2,-137289.9771550117,,0.034753604445863145,,3,,
0KAR,north,trend_annual,4,-137385.42784247347,,0.03439035169982624,,2,,
0KAR,north,trend_annual_semi,6,-137771.06915781272,,0.033133025154773024,,1,,
0KAR,north,trend_quad_annual_semi,7,-137897.90179944938,,0.03272004620042602,,0,,
0KAR,up,trend,2,-104520.61606275769,,0.7117068161263351,,3,,
0KAR,up,trend_annual,4,-108499.39636686172,,0.4924274703073384,,2,,
0KAR,up,trend_annual_semi,6,-108659.96556230383,,0.4843655518476611,,1,,
0KAR,up,trend_quad_annual_semi,7,-109647.21519086743,,0.44187105543004357,,0,,
0KAS,east,trend,2,-77791.97766358707,,0.06071116498508571,,3,,
0KAS,east,trend_annual,4,-80490.0313499662,,0.04048225261600249,,2,,
0KAS,east,trend_annual_semi,6,-80536.82593272696,,0.040094973822115326,,1,,
0KAS,east,trend_quad_annual_semi,7,-82700.82932600008,,0.028991389524275765,,0,,
0KAS,north,trend,2,-68946.20893893133,,0.22728269205460788,,3,,
0KAS,north,trend_annual,4,-68980.24393942504,,0.2255374064629693,,2,,
0KAS,north,trend_annual_semi,6,-69027.5920305967,,0.22336132260035862,,1,,
0KAS,north,trend_quad_annual_semi,7,-77056.90411624522,,0.0673060454360116,,0,,
0KAS,up,trend,2,-62767.98719019662,,0.5714515035731824,,3,,
0KAS,up,trend_annual,4,-67120.8337674831,,0.29766494802150395,,2,,
0KAS,up,trend_annual_semi,6,-67210.50379874265,,0.29293697019259585,,0,,
0KAS,up,trend_quad_annual_semi,7,-67206.04741942773,,0.2927467111598643,,1,,
0KAT,east,trend,2,-84755.98354458547,,0.07434241244623016,,3,,
0KAT,east,trend_annual,4,-96191.65317004564,,0.015711657006334055,,2,,
0KAT,east,trend_annual_semi,6,-96570.02562383012,,0.014889250605915274,,1,,
0KAT,east,trend_quad_annual_semi,7,-96590.4327405715,,0.014830142295843469,,0,,
0KAT,north,trend,2,-83450.74406885848,,0.0887485723455439,,3,,
0KAT,north,trend_annual,4,-93005.81504753251,,0.024209199311286598,,2,,
0KAT,north,trend_annual_semi,6,-94144.66637808843,,0.020692463547885433,,1,,
0KAT,north,trend_quad_annual_semi,7,-95326.00266345892,,0.017606171501874743,,0,,
0KAT,up,trend,2,-70504.16109090293,,0.5142479598388957,,3,,
0KAT,up,trend_annual,4,-74535.62396294337,,0.2968433476718281,,2,,
0KAT,up,trend_annual_semi,6,-74683.97336000376,,0.2902248909238495,,1,,
0KAT,up,trend_quad_annual_semi,7,-74781.92069477806,,0.2860469202965583,,0,,
0KBO,east,trend,2,-60462.11430608618,,0.04079244596449835,,3,,
0KBO,east,trend_annual,4,-64319.97587066732,,0.019219634809324516,,2,,
0KBO,east,trend_annual_semi,6,-64337.07196677757,,0.01909243974083332,,1,,
0KBO,east,trend_quad_annual_semi,7,-66806.70272480219,,0.011798819662496112,,0,,
0KBO,north,trend,2,-68551.21479220122,,0.008478154051214614,,3,,
0KBO,north,trend_annual,4,-68911.72075076528,,0.007878663596966535,,2,,
0KBO,north,trend_annual_semi,6,-69224.82713219224,,0.0073892736048948825,,0,,
0KBO,north,trend_quad_annual_semi,7,-69216.28109182348,,0.007389272862334935,,1,,
0KBO,up,trend,2,-50382.57929998172,,0.2888964416795237,,3,,
0KBO,up,trend_annual,4,-53226.112755942966,,0.1657530355387479,,2,,
0KBO,up,trend_annual_semi,6,-53395.6401821481,,0.15985304217681748,,0,,
0KBO,up,trend_quad_annual_semi,7,-53393.560064257916,,0.15965241462139765,,1,,
0KEB,east,trend,2,-28696.43258475965,,0.02088340420767653,,3,,
0KEB,east,trend_annual,4,-29421.619555449925,,0.015451302466559557,,2,,
0KEB,east,trend_annual_semi,6,-29458.0142054084,,0.015127927844473518,,1,,
0KEB,east,trend_quad_annual_semi,7,-29568.12063339868,,0.014419631458458775,,0,,
0KEB,north,trend,2,-29102.766826884115,,0.017702592416599324,,3,,
0KEB,north,trend_annual,4,-29157.040169831038,,0.01720654158047238,,2,,
0KEB,north,trend_annual_semi,6,-29338.30822066296,,0.0158825864940089,,1,,
0KEB,north,trend_quad_annual_semi,7,-29348.39124435719,,0.015767451565998788,,0,,
0KEB,up,trend,2,-23107.12944786717,,0.20274584822704275,,3,,
0KEB,up,trend_annual,4,-23660.02424486062,,0.16089591768150036,,2,,
0KEB,up,trend_annual_semi,6,-23761.201220515362,,0.15343268761176773,,1,,
0KEB,up,trend_quad_annual_semi,7,-23767.768215601154,,0.15253838703083955,,0,,
0KER,east,trend,2,-28086.07434317319,,0.02307916725242537,,3,,
0KER,east,trend_annual,4,-29204.037063158637,,0.01447535035231589,,2,,
0KER,east,trend_annual_semi,6,-29513.72549335219,,0.012661770523355004,,1,,
0KER,east,trend_quad_annual_semi,7,-29514.44755840596,,0.012617465785981226,,0,,
0KER,north,trend,2,-27779.937282030012,,0.0261778252988346,,3,,
0KER,north,trend_annual,4,-27860.378444177408,,0.02516346550105662,,2,,
0KER,north,trend_annual_semi,6,-27942.407781714675,,0.024172607289176574,,1,,
0KER,north,trend_quad_annual_semi,7,-28795.610151863944,,0.016960716744866457,,0,,
0KER,up,trend,2,-23250.54333246658,,0.16882468627136324,,3,,
0KER,up,trend_annual,4,-24579.528643936803,,0.0970801680185229,,1,,
0KER,up,trend_annual_semi,6,-24579.788847186188,,0.0964489508913011,,0,,
0KER,up,trend_quad_annual_semi,7,-24572.682619347917,,0.09642159110589654,,2,,
0KIC,east,trend,2,-72919.03405216399,,0.05573912517976732,,3,,
0KIC,east,trend_annual,4,-76599.89971942871,,0.030905291520393254,,2,,
0KIC,east,trend_annual_semi,6,-76617.41044134847,,0.03073329120639909,,1,,
0KIC,east,trend_quad_annual_semi,7,-82010.29976444472,,0.012987396436647309,,0,,
0KIC,north,trend,2,-78133.48703345399,,0.0242681248008626,,3,,
0KIC,north,trend_annual,4,-78304.18291496129,,0.023550693288214415,,2,,
0KIC,north,trend_annual_semi,6,-78624.17643452245,,0.022316786137814862,,1,,
0KIC,north,trend_quad_annual_semi,7,-80840.58274617846,,0.015650570518757553,,0,,
0KIC,up,trend,2,-60632.51282866665,,0.39541767388569055,,3,,
0KIC,up,trend_annual,4,-64161.17013196909,,0.22463109573235757,,2,,
0KIC,up,trend_annual_semi,6,-64473.769151463224,,0.2131129950058835,,1,,
0KIC,up,trend_quad_annual_semi,7,-64683.214339917264,,0.2058255988810959,,0,,
0KIE,east,trend,2,-76972.19125314245,,0.028471282043385438,,3,,
0KIE,east,trend_annual,4,-79704.42234808762,,0.018348984117345417,,2,,
0KIE,east,trend_annual_semi,6,-79752.34844440663,,0.018158226643058616,,1,,
0KIE,east,trend_quad_annual_semi,7,-79892.06008983021,,0.01773261011210454,,0,,
0KIE,north,trend,2,-76510.59369199853,,0.03065038864156596,,3,,
0KIE,north,trend_annual,4,-77137.14867642373,,0.027653363044357226,,2,,
0KIE,north,trend_annual_semi,6,-77460.03673226564,,0.02618969993858908,,1,,
0KIE,north,trend_quad_annual_semi,7,-77528.16314622918,,0.025870025346786032,,0,,
0KIE,up,trend,2,-60240.04186441567,,0.4124810601679493,,3,,
0KIE,up,trend_annual,4,-62972.418481587265,,0.2658268932715503,,2,,
0KIE,up,trend_annual_semi,6,-63159.779296677116,,0.25726774434896216,,1,,
0KIE,up,trend_quad_annual_semi,7,-63172.58780551161,,0.2563834721860005,,0,,
0KIR,east,trend,2,-130484.08128762973,,0.1133125817442963,,3,,
0KIR,east,trend_annual,4,-137204.5504291854,,0.06252757150811375,,2,,
0KIR,east,trend_annual_semi,6,-137254.63411068666,,0.062149444477447524,,1,,
0KIR,east,trend_quad_annual_semi,7,-137577.50427691915,,0.06035440353804867,,0,,
0KIR,north,trend,2,-129240.47837122141,,0.12645212078106033,,3,,
0KIR,north,trend_annual,4,-129400.85755693108,,0.12447034506483215,,2,,
0KIR,north,trend_annual_semi,6,-129617.31470925554,,0.1219149801234629,,1,,
0KIR,north,trend_quad_annual_semi,7,-131166.97048796367,,0.10624907229520286,,0,,
0KIR,up,trend,2,-100946.13300194516,,1.5346483456899627,,3,,
0KIR,up,trend_annual,4,-104721.73707101739,,1.0980781190399256,,2,,
0KIR,up,trend_annual_semi,6,-104874.24968645295,,1.0816192727787106,,1,,
0KIR,up,trend_quad_annual_semi,7,-107375.09538499845,,0.8667585951455604,,0,,
0KIS,east,trend,2,-19043.28959316025,,0.012900798578585464,,3,,
0KIS,east,trend_annual,4,-19930.133917346848,,0.007402051894102387,,2,,
0KIS,east,trend_annual_semi,6,-20027.299049311165,,0.006908693443950793,,1,,
0KIS,east,trend_quad_annual_semi,7,-20038.843191368298,,0.006828555434400358,,0,,
0KIS,north,trend,2,-18787.32094356493,,0.01510464771866344,,3,,
0KIS,north,trend_annual,4,-19239.583023456977,,0.011327521621368072,,2,,
0KIS,north,trend_annual_semi,6,-19319.105700761225,,0.01068807756000062,,0,,
0KIS,north,trend_quad_annual_semi,7,-19313.17379491732,,0.0106784663959986,,1,,
0KIS,up,trend,2,-14493.915292171087,,0.21280028467602435,,3,,
0KIS,up,trend_annual,4,-15935.968466882447,,0.08672429892000168,,2,,
0KIS,up,trend_annual_semi,6,-15991.033563946758,,0.08307111445351864,,0,,
0KIS,up,trend_quad_annual_semi,7,-15984.684855595473,,0.083017730491128,,1,,
0KIV,east,trend,2,-56279.62975159445,,0.02911535498112452,,3,,
0KIV,east,trend_annual,4,-60285.910358598194,,0.012358652291532629,,1,,
0KIV,east,trend_annual_semi,6,-60277.30498036948,,0.012336815274655702,,2,,
0KIV,east,trend_quad_annual_semi,7,-60927.612180638236,,0.01072177397788181,,0,,
0KIV,north,trend,2,-58974.78980007075,,0.016398940006373677,,3,,
0KIV,north,trend_annual,4,-60021.807892990546,,0.013073774336229207,,2,,
0KIV,north,trend_annual_semi,6,-60344.66004601541,,0.012161093236690639,,1,,
0KIV,north,trend_quad_annual_semi,7,-60387.1709364399,,0.012029796106971056,,0,,
0KIV,up,trend,2,-45932.62806380318,,0.2637759115730505,,3,,
0KIV,up,trend_annual,4,-47413.98767859294,,0.19170926549649295,,2,,
0KIV,up,trend_annual_semi,6,-47760.73061787229,,0.17742091052558842,,1,,
0KIV,up,trend_quad_annual_semi,7,-47896.709491253874,,0.17204597813377825,,0,,
0KLI,east,trend,2,-91165.50611488929,,0.03160735444092683,,3,,
0KLI,east,trend_annual,4,-92731.07580819879,,0.025501880124284965,,1,,
0KLI,east,trend_annual_semi,6,-92716.56730556727,,0.025490461828194855,,2,,
0KLI,east,trend_quad_annual_semi,7,-92862.73232938784,,0.024960222075870515,,0,,
0KLI,north,trend,2,-84425.94074281874,,0.07880539411927727,,3,,
0KLI,north,trend_annual,4,-91864.18561212112,,0.028681856505907696,,2,,
0KLI,north,trend_annual_semi,6,-92033.10809273954,,0.027964941802328745,,1,,
0KLI,north,trend_quad_annual_semi,7,-92584.8482985301,,0.0259183812054813,,0,,
0KLI,up,trend,2,-70845.67365360542,,0.49664444631225224,,3,,
0KLI,up,trend_annual,4,-74192.434296668,,0.31475192305837907,,2,,
0KLI,up,trend_annual_semi,6,-74255.77253439702,,0.3113084778087129,,1,,
0KLI,up,trend_quad_annual_semi,7,-74313.72621771874,,0.30849974973707583,,0,,
0KNA,east,trend,2,-93742.9795414014,,0.1757599387052992,,3,,
0KNA,east,trend_annual,4,-106596.97980415417,,0.03986386562768131,,2,,
0KNA,east,trend_annual_semi,6,-106954.14970180432,,0.038176199672355624,,1,,
0KNA,east,trend_quad_annual_semi,7,-108488.16480196669,,0.031955864856739215,,0,,
0KNA,north,trend,2,-111084.51953210439,,0.02381521602365342,,3,,
0KNA,north,trend_annual,4,-112075.6175361378,,0.02119997129741745,,2,,
0KNA,north,trend_annual_semi,6,-112766.13376244335,,0.019537196336730685,,1,,
0KNA,north,trend_quad_annual_semi,7,-113211.65740339563,,0.01853987210778818,,0,,
0KNA,up,trend,2,-84518.9307940578,,0.5089182760433357,,3,,
0KNA,up,trend_annual,4,-89095.23485427846,,0.2996844136034937,,2,,
0KNA,up,trend_annual_semi,6,-89245.52211366128,,0.29392285833915094,,1,,
0KNA,up,trend_quad_annual_semi,7,-89737.2006106418,,0.2774389818938973,,0,,
0KNI,east,trend,2,-14685.748484027788,,0.005870481679863466,,3,,
0KNI,east,trend_annual,4,-16403.6482858343,,0.001389488395302024,,2,,
0KNI,east,trend_annual_semi,6,-16452.012272979522,,0.0013190337389384077,,0,,
0KNI,east,trend_quad_annual_semi,7,-16448.44955633988,,0.001315166786324649,,1,,
0KNI,north,trend,2,-16153.39789545492,,0.0017314003335707343,,3,,
0KNI,north,trend_annual,4,-16318.789371312509,,0.0014911292473885327,,2,,
0KNI,north,trend_annual_semi,6,-16352.097577962682,,0.0014333626093128895,,0,,
0KNI,north,trend_quad_annual_semi,7,-16346.669924377278,,0.001431379587736678,,1,,
0KNI,up,trend,2,-11801.037838867374,,0.06470654463221079,,3,,
0KNI,up,trend_annual,4,-12321.683317192863,,0.04146763028730139,,2,,
0KNI,up,trend_annual_semi,6,-12339.359979979901,,0.04038293052267691,,1,,
0KNI,up,trend_quad_annual_semi,7,-12346.377372762521,,0.03991168486848122,,0,,
0KOB,east,trend,2,-inf,,0.0,,0,,
0KOB,east,trend_annual,4,-inf,,0.0,,1,,
0KOB,east,trend_annual_semi,6,-inf,,0.0,,2,,
0KOB,east,trend_quad_annual_semi,7,-inf,,0.0,,3,,
0KOB,north,trend,2,-inf,,0.0,,0,,
0KOB,north,trend_annual,4,-inf,,0.0,,1,,
0KOB,north,trend_annual_semi,6,-inf,,0.0,,2,,
0KOB,north,trend_quad_annual_semi,7,-inf,,0.0,,3,,
0KOB,up,trend,2,-10394.68505393727,,0.052005532544895594,,3,,
0KOB,up,trend_annual,4,-10890.484803343563,,0.032005549439140246,,2,,
0KOB,up,trend_annual_semi,6,-10924.065229719714,,0.030590129346179218,,0,,
0KOB,up,trend_quad_annual_semi,7,-10920.499371609192,,0.030491506228073284,,1,,
0KOL,east,trend,2,-54009.44906781141,,0.20982329363280344,,3,,
0KOL,east,trend_annual,4,-65399.190454696814,,0.024653741303645962,,2,,
0KOL,east,trend_annual_semi,6,-65730.9159261246,,0.023090809059884837,,1,,
0KOL,east,trend_quad_annual_semi,7,-65748.3618926349,,0.022978267769808276,,0,,
0KOL,north,trend,2,-62493.25647939675,,0.0426770203114259,,3,,
0KOL,north,trend_annual,4,-67704.09782905687,,0.01599449692865086,,2,,
0KOL,north,trend_annual_semi,6,-68075.8197481563,,0.014868464109799862,,1,,
0KOL,north,trend_quad_annual_semi,7,-68239.6298497145,,0.01439499809687712,,0,,
0KOL,up,trend,2,-51408.97980758225,,0.34187097610158396,,3,,
0KOL,up,trend_annual,4,-54680.154612333885,,0.18440554557583128,,2,,
0KOL,up,trend_annual_semi,6,-54728.647975280786,,0.1821467241921522,,1,,
0KOL,up,trend_quad_annual_semi,7,-54762.875109613546,,0.18068886185950478,,0,,
