sta,component,n,span,order,score,coverage,gram_cond,design_cond,gram_rebuild_err,gate,worst_param,v_image,v_raw
FARO,north,1277,3.6085,45,4.482152222487683e-12,5.035039306376105e-11,509.8221106728225,5.273870667708701,0.0,ok,b2,0.007298468531215303,0.00729846853121557
FARO,up,1277,3.6085,45,3.811803106612439e-12,5.035039306376105e-11,509.8221106728225,5.273870667708701,0.0,ok,b2,-0.008135154388700815,-0.00813515438870288
FARR,east,293,15.2279,73,5.361591766858826e-07,0.7987476519220688,3.2701206274302423e+18,42.74793217624649,0.0,UNDERSAMPLED,a2,-0.017979081915512667,-0.01797908192780243
FARR,north,293,15.2279,73,2.2724079071952762e-07,0.7987476519220688,3.2701206274302423e+18,42.74793217624649,0.0,UNDERSAMPLED,a2,-0.008347797919933977,-0.008347797940683058
FARR,up,293,15.2279,73,1.0823559254250838e-07,0.7987476519220688,3.2701206274302423e+18,42.74793217624649,0.0,UNDERSAMPLED,b2,-0.00038072591717546085,-0.00038072592731260685
FARS,east,201,0.553,21,5.885873312306679e-14,1.2982509946218345e-13,42.18656069218065,295.8205888449333,0.0,ok,v,-0.0225760581665927,-0.022576058166591372
FARS,north,201,0.553,21,8.303225583199397e-14,1.2982509946218345e-13,42.18656069218065,295.8205888449333,0.0,ok,b2,-0.0046950749956931066,-0.004695074995692796
FARS,up,201,0.553,21,5.129685672773077e-14,1.2982509946218345e-13,42.18656069218065,295.8205888449333,0.0,ok,a2,-0.0935718807272032,-0.09357188072720364
FARW,east,1489,4.4873,52,2.9612940327739414e-11,7.575085173819524e-11,249.70266124220723,5.571241556296537,0.0,ok,b2,-0.013682683889556348,-0.013682683889557823
FARW,north,1489,4.4873,52,1.5139236058785734e-12,7.575085173819524e-11,249.70266124220723,5.571241556296537,0.0,ok,b2,-0.009885012274454959,-0.009885012274454598
FARW,up,1489,4.4873,52,2.5064838604019778e-11,7.575085173819524e-11,249.70266124220723,5.571241556296537,0.0,ok,b2,-0.001687334978734221,-0.0016873349787381356
FAS2,east,780,14.9569,136,5.082759872843779e-10,4.325756361042338e-12,6.164925765349907e+19,18.700807390444027,0.0,ok,b2,0.023889896064610696,0.02388989606456902
FAS2,north,780,14.9569,136,5.709805223828961e-10,4.325756361042338e-12,6.164925765349907e+19,18.700807390444027,0.0,ok,a2,0.012857065552079062,0.012857065552076387
FAS2,up,780,14.9569,136,2.8389171926466584e-08,4.325756361042338e-12,6.164925765349907e+19,18.700807390444027,0.0,ILL-CONDITIONED,b2,-0.000159372914906814,-0.00015937291429134353
FASA,east,2144,12.6434,118,2.4693374885719164e-14,3.477355051571898e-12,16366520.26136505,18.543498399707833,0.0,ok,b2,0.02348766579287147,0.023487665792871475
FASA,north,2144,12.6434,118,1.4547615288967517e-13,3.477355051571898e-12,16366520.26136505,18.543498399707833,0.0,ok,b2,0.01922163004361758,0.01922163004361761
FASA,up,2144,12.6434,118,1.3085488983284288e-13,3.477355051571898e-12,16366520.26136505,18.543498399707833,0.0,ok,b2,-0.00029612516042543514,-0.00029612516042545103
FATA,east,185,0.5558,21,3.4209079780720384e-13,1.2923788173779975e-13,56.52657064030984,275.3398480116493,0.0,ok,a1,0.08400315824447388,0.08400315824445927
FATA,north,185,0.5558,21,4.3841007999057634e-14,1.2923788173779975e-13,56.52657064030984,275.3398480116493,0.0,ok,b2,0.09404359323152056,0.0940435932315204
FATA,up,185,0.5558,21,1.6407125199523637e-13,1.2923788173779975e-13,56.52657064030984,275.3398480116493,0.0,ok,a1,-0.04193359375504918,-0.04193359375504408
FAUG,east,6926,19.0855,169,4.551605745595258e-14,9.89578866490441e-12,50033.3948146269,22.193197948474175,0.0,ok,v,0.014177790633292366,0.01417779063329172
FAUG,north,6926,19.0855,169,2.883663396052646e-14,9.89578866490441e-12,50033.3948146269,22.193197948474175,0.0,ok,a2,0.016711998629591576,0.01671199862959128
FAUG,up,6926,19.0855,169,7.863269574015449e-14,9.89578866490441e-12,50033.3948146269,22.193197948474175,0.0,ok,v,0.001619902513714308,0.0016199025137140857
FAVI,east,1007,2.8474,39,5.485644824834036e-13,2.9063854012534752e-11,83.04904131459963,4.512551238497021,0.0,ok,a2,0.018347714181406988,0.018347714181406807
FAVI,north,1007,2.8474,39,1.995123320406399e-12,2.9063854012534752e-11,83.04904131459963,4.512551238497021,0.0,ok,b2,0.016284370931528253,0.016284370931527983
FAVI,up,1007,2.8474,39,4.7170258296461416e-12,2.9063854012534752e-11,83.04904131459963,4.512551238497021,0.0,ok,b2,0.0013225779287794023,0.0013225779287795005
FAVR,east,3173,15.3922,140,2.472241257379144e-10,1.1024256368937353e-11,4.028275021082023e+18,12.798453746443448,0.0,ok,b2,0.023823113350730916,0.02382311335073184
FAVR,north,3173,15.3922,140,1.2229570655570345e-10,1.1024256368937353e-11,4.028275021082023e+18,12.798453746443448,0.0,ok,a2,0.014761584243582513,0.014761584243591232
FAVR,up,3173,15.3922,140,4.99404414359002e-09,1.1024256368937353e-11,4.028275021082023e+18,12.798453746443448,0.0,ok,b2,0.0026374859265419497,0.002637485926547161
FAYE,east,4193,11.6441,110,2.7310186278467676e-14,1.0677256177670418e-11,230.24265679985243,13.598874434969867,0.0,ok,a2,0.02050749256277518,0.02050749256277497
FAYE,north,4193,11.6441,110,5.439879097077782e-14,1.0677256177670418e-11,230.24265679985243,13.598874434969867,0.0,ok,a2,0.015784785467633355,0.01578478546763344
FAYE,up,4193,11.6441,110,5.489258528446593e-14,1.0677256177670418e-11,230.24265679985243,13.598874434969867,0.0,ok,v,0.0008459964373423759,0.0008459964373429218
FBAG,east,759,5.3826,60,9.533049884038356e-11,1.883143429663234e-11,5.812618808545985e+18,19.748818919727633,0.0,ok,a2,-0.019970527449921102,-0.019970527449951828
FBAG,north,759,5.3826,60,6.556838988081706e-10,1.883143429663234e-11,5.812618808545985e+18,19.748818919727633,0.0,ok,b2,-0.007495731707092629,-0.007495731706687874
FBAG,up,759,5.3826,60,3.4512720388253243e-09,1.883143429663234e-11,5.812618808545985e+18,19.748818919727633,0.0,ok,b2,0.006424992529350349,0.00642499252863947
FBAQ,east,2916,13.6372,126,3.1234584245690994e-10,4.970513376787077e-12,5.483247209464051e+18,21.978803710155297,0.0,ok,a1,0.010076824390013946,0.010076824390009273
FBAQ,north,2916,13.6372,126,4.098003508274919e-11,4.970513376787077e-12,5.483247209464051e+18,21.978803710155297,0.0,ok,b2,0.014006684138309425,0.014006684138316707
FBAQ,up,2916,13.6372,126,2.211996803161121e-10,4.970513376787077e-12,5.483247209464051e+18,21.978803710155297,0.0,ok,b2,0.0003422371987361842,0.00034223719872157474
FBRG,east,3162,11.2936,107,1.1437213026825212e-10,1.2110286410541733e-11,7.371327609623736e+17,10.710596601934295,0.0,ok,b2,-0.015179689105367029,-0.015179689105354586
FBRG,north,3162,11.2936,107,1.2094128547342608e-10,1.2110286410541733e-11,7.371327609623736e+17,10.710596601934295,0.0,ok,b2,-0.01023733722167121,-0.010237337221697666
FBRG,up,3162,11.2936,107,6.816852458959079e-11,1.2110286410541733e-11,7.371327609623736e+17,10.710596601934295,0.0,ok,b1,-0.0020033559762328117,-0.002003355976234883
FBYN,east,3703,12.1807,114,7.977647881913604e-13,4.498240791996186e-12,149644829182.31027,12.655105837462528,0.0,ok,a1,-0.014490661450668239,-0.014490661450668157
FBYN,north,3703,12.1807,114,6.604826898353137e-13,4.498240791996186e-12,149644829182.31027,12.655105837462528,0.0,ok,b2,-0.0029438420546965224,-0.002943842054696457
FBYN,up,3703,12.1807,114,5.700834830416484e-12,4.498240791996186e-12,149644829182.31027,12.655105837462528,0.0,ok,b2,0.000870136501239275,0.0008701365012395801
FCCI,east,1812,5.9001,64,4.0204927719609846e-13,2.1458615242720552e-11,484.93918912972174,7.736463702764378,0.0,ok,b2,-0.014295647970842729,-0.014295647970842993
FCCI,north,1812,5.9001,64,4.178984036308854e-13,2.1458615242720552e-11,484.93918912972174,7.736463702764378,0.0,ok,b2,0.0009680686669052048,0.0009680686669050418
FCCI,up,1812,5.9001,64,1.5137878261468228e-12,2.1458615242720552e-11,484.93918912972174,7.736463702764378,0.0,ok,b2,-0.0016508641693846044,-0.001650864169384991
FCDE,east,2357,6.5079,69,8.231717045643248e-14,1.8894799867743543e-11,143.457834461167,7.896153824164066,0.0,ok,a2,-0.011107114482783833,-0.011107114482783797
FCDE,north,2357,6.5079,69,1.1293963026098892e-12,1.8894799867743543e-11,143.457834461167,7.896153824164066,0.0,ok,a2,0.004463763998275757,0.004463763998275768
FCDE,up,2357,6.5079,69,4.439896450652582e-12,1.8894799867743543e-11,143.457834461167,7.896153824164066,0.0,ok,a2,-0.006340390112788548,-0.006340390112788587
FCHO,east,2210,6.1191,65,6.348496921495143e-13,4.4033939144652946e-11,135.79596243438453,7.517781720759356,0.0,ok,a2,-0.01070721457221903,-0.010707214572219069
FCHO,north,2210,6.1191,65,2.160314928424214e-12,4.4033939144652946e-11,135.79596243438453,7.517781720759356,0.0,ok,b2,0.002584744398767213,0.0025847443987672943
FCHO,up,2210,6.1191,65,6.1895876884318755e-12,4.4033939144652946e-11,135.79596243438453,7.517781720759356,0.0,ok,a2,-0.00033403223591857347,-0.00033403223591887314
FCI1,east,2352,6.5106,69,1.3287768673195368e-13,1.9299609145396694e-11,142.65893935206773,7.903303790709636,0.0,ok,a2,-0.010858595846234508,-0.01085859584623441
FCI1,north,2352,6.5106,69,8.278120493662773e-14,1.9299609145396694e-11,142.65893935206773,7.903303790709636,0.0,ok,b2,0.0021546733132428294,0.0021546733132427583
FCI1,up,2352,6.5106,69,2.9455593036146917e-13,1.9299609145396694e-11,142.65893935206773,7.903303790709636,0.0,ok,a2,-0.0012830528551741722,-0.0012830528551740462
FCI2,east,2212,6.4997,68,1.2068436275022004e-12,5.2632548845471205e-11,15511.49912373898,8.002143798694311,0.0,ok,b2,-0.010660899844048381,-0.010660899844048664
FCI2,north,2212,6.4997,68,8.343231842288671e-13,5.2632548845471205e-11,15511.49912373898,8.002143798694311,0.0,ok,b2,0.002218651677705118,0.0022186516777054333
FCI2,up,2212,6.4997,68,6.733334230705626e-13,5.2632548845471205e-11,15511.49912373898,8.002143798694311,0.0,ok,b2,-0.001726628386670844,-0.0017266283866707432
FCLZ,east,4415,13.5852,125,1.8835115872041167e-13,1.3989357615386623e-11,3346486803.728995,15.545296833437314,0.0,ok,b2,0.019724367379885942,0.019724367379885956
FCLZ,north,4415,13.5852,125,1.2988867410259275e-13,1.3989357615386623e-11,3346486803.728995,15.545296833437314,0.0,ok,b2,0.01601688214558316,0.01601688214558311
FCLZ,up,4415,13.5852,125,3.449354663166415e-13,1.3989357615386623e-11,3346486803.728995,15.545296833437314,0.0,ok,b2,-0.00025283209781079205,-0.00025283209781091305
FCMP,east,1359,4.0904,49,4.19498392238508e-13,5.039570252550732e-11,182.20211243799352,5.514412316141492,0.0,ok,b2,0.017677429142407587,0.017677429142407632
FCMP,north,1359,4.0904,49,5.840998159344833e-13,5.039570252550732e-11,182.20211243799352,5.514412316141492,0.0,ok,a2,0.016053069978139066,0.016053069978138924
FCMP,up,1359,4.0904,49,1.8744456185305642e-11,5.039570252550732e-11,182.20211243799352,5.514412316141492,0.0,ok,b2,-0.0006340463331060834,-0.0006340463331053578
FCOA,east,6054,17.5524,157,3.3056739505077503e-14,1.9148252914007088e-11,11731.57588893888,19.96141474195857,0.0,ok,b1,0.01803395797497357,0.018033957974973855
FCOA,north,6054,17.5524,157,6.032323594631592e-14,1.9148252914007088e-11,11731.57588893888,19.96141474195857,0.0,ok,v,0.016966710004370788,0.016966710004369764
FCOA,up,6054,17.5524,157,9.239924038995533e-14,1.9148252914007088e-11,11731.57588893888,19.96141474195857,0.0,ok,v,-0.0005597063721443304,-0.0005597063721443821
FCTF,east,579,2.7187,38,4.8426630377388484e-12,2.895028053039503e-11,53721.12927229474,4.556451811663988,0.0,ok,a2,-0.0406144913920619,-0.040614491392062455
FCTF,north,579,2.7187,38,7.134660208619578e-13,2.895028053039503e-11,53721.12927229474,4.556451811663988,0.0,ok,a2,0.0522685125617308,0.05226851256173054
FCTF,up,579,2.7187,38,1.178519411875419e-11,2.895028053039503e-11,53721.12927229474,4.556451811663988,0.0,ok,a2,0.03577301856803691,0.03577301856804205
FCUL,east,4988,21.1691,186,9.069930546962559e-11,1.744926259176003e-11,3.5440453790562575e+18,20.41740142601137,0.0,ok,a2,0.01786385097861125,0.01786385097860401
FCUL,north,4988,21.1691,186,9.488843622818096e-11,1.744926259176003e-11,3.5440453790562575e+18,20.41740142601137,0.0,ok,b2,0.01671419313079663,0.01671419313079914
FCUL,up,4988,21.1691,186,3.533943447762434e-10,1.744926259176003e-11,3.5440453790562575e+18,20.41740142601137,0.0,ok,a2,-0.0020960631139309532,-0.0020960631139199607
FCWS,east,2043,6.0643,65,1.0105510555677449e-11,3.2715411487861656e-11,316.9724051392207,7.150541512778551,0.0,ok,a2,0.03186244049510379,0.03186244049510388
FCWS,north,2043,6.0643,65,4.876626364347513e-13,3.2715411487861656e-11,316.9724051392207,7.150541512778551,0.0,ok,a2,-0.008596509093335647,-0.00859650909333546
FCWS,up,2043,6.0643,65,6.5176920971126755e-12,3.2715411487861656e-11,316.9724051392207,7.150541512778551,0.0,ok,a2,-0.033404418442399414,-0.03340441844240001
FDET,east,4937,13.6701,126,1.783329762117732e-14,4.9705119235100335e-12,280.3008427095589,15.925834060308473,0.0,ok,a2,0.019145407655885266,0.01914540765588543
FDET,north,4937,13.6701,126,4.2752183848310945e-14,4.9705119235100335e-12,280.3008427095589,15.925834060308473,0.0,ok,a2,0.01663583015423461,0.01663583015423473
FDET,up,4937,13.6701,126,2.917937690331498e-14,4.9705119235100335e-12,280.3008427095589,15.925834060308473,0.0,ok,a2,-0.0014308068636316531,-0.0014308068636315705
FDMC,east,123,0.3367,19,3.8219338531422703e-13,1.25907534477232e-13,38.5498482479695,4665.743640051876,0.0,ok,c,-1.1571181624742792,-1.1571181624741957
FDMC,north,123,0.3367,19,1.440541801151034e-13,1.25907534477232e-13,38.5498482479695,4665.743640051876,0.0,ok,c,0.9343885420669655,0.9343885420669029
FDMC,up,123,0.3367,19,2.6471015953534462e-12,1.25907534477232e-13,38.5498482479695,4665.743640051876,0.0,ok,a1,0.283559205777954,0.2835592057775435
FDOS,east,4701,15.332,139,2.403628487173807e-12,3.19567359098606e-12,136505247498.55984,17.894540762314666,0.0,ok,a1,0.02087756781210509,0.020877567812104893
FDOS,north,4701,15.332,139,7.399356486535933e-12,3.19567359098606e-12,136505247498.55984,17.894540762314666,0.0,ok,a1,0.016081947846464557,0.016081947846464557
FDOS,up,4701,15.332,139,2.382547286895424e-12,3.19567359098606e-12,136505247498.55984,17.894540762314666,0.0,ok,a1,0.0013367072009588636,0.0013367072009586682
FDOT,east,1849,5.8234,63,8.054534290215254e-13,3.803606073296845e-11,4169.680950269047,7.8711081877689395,0.0,ok,b2,-0.012381835034052033,-0.012381835034051828
FDOT,north,1849,5.8234,63,1.4242280582595115e-12,3.803606073296845e-11,4169.680950269047,7.8711081877689395,0.0,ok,b2,0.0016862745873105823,0.0016862745873106688
FDOT,up,1849,5.8234,63,1.365707387065735e-12,3.803606073296845e-11,4169.680950269047,7.8711081877689395,0.0,ok,b2,0.0003052710937631175,0.0003052710937632582
FDRN,east,1622,4.9281,56,1.9906666512292673e-12,3.7510200446669486e-11,1816.7725964612912,6.642584319599196,0.0,ok,a2,0.022568727325980805,0.02256872732598144
FDRN,north,1622,4.9281,56,4.522525108754099e-12,3.7510200446669486e-11,1816.7725964612912,6.642584319599196,0.0,ok,b2,0.05262992386074185,0.05262992386073901
FDRN,up,1622,4.9281,56,1.126056028611722e-11,3.7510200446669486e-11,1816.7725964612912,6.642584319599196,0.0,ok,b2,-0.0009681276375450988,-0.0009681276375442318
FDTC,east,1613,5.2813,59,4.854236502212831e-12,3.125344992895501e-11,429030.76870634145,6.476274702094185,0.0,ok,b2,-0.006050977990742291,-0.006050977990742307
FDTC,north,1613,5.2813,59,1.2782932810459187e-11,3.125344992895501e-11,429030.76870634145,6.476274702094185,0.0,ok,a2,0.0012317473181864874,0.0012317473181864755
FDTC,up,1613,5.2813,59,8.664586477273011e-12,3.125344992895501e-11,429030.76870634145,6.476274702094185,0.0,ok,b2,0.002569187790203186,0.0025691877902030264
FE01,east,3146,13.6481,126,5.3048851974783157e-11,4.970512839103357e-12,1.0117635818379274e+19,17.12612967650672,0.0,ok,b2,-0.015467039813972771,-0.01546703981396707
FE01,north,3146,13.6481,126,1.336332119417702e-10,4.970512839103357e-12,1.0117635818379274e+19,17.12612967650672,0.0,ok,b2,0.004490690379818218,0.004490690379827202
FE01,up,3146,13.6481,126,2.3176962425098984e-10,4.970512839103357e-12,1.0117635818379274e+19,17.12612967650672,0.0,ok,b2,-0.002085670784053352,-0.0020856707840237704
FEDE,east,4626,13.8508,127,4.60073681642841e-13,5.801855101803496e-12,285804827158.3885,18.49338022925844,0.0,ok,b2,-0.0013030793790032222,-0.0013030793790030299
FEDE,north,4626,13.8508,127,2.1830776172326204e-12,5.801855101803496e-12,285804827158.3885,18.49338022925844,0.0,ok,b1,0.012033022249394806,0.012033022249394355
FEDE,up,4626,13.8508,127,6.058122686357631e-12,5.801855101803496e-12,285804827158.3885,18.49338022925844,0.0,ok,b1,0.0023245846093153163,0.0023245846093142342
FEEK,east,2973,15.3238,139,2.242044575556479e-09,3.1956755181914572e-12,2.3528500703705994e+18,12.276989086998906,0.0,ok,b2,0.007819963758255097,0.00781996375828842
FEEK,north,2973,15.3238,139,3.306538576470372e-10,3.1956755181914572e-12,2.3528500703705994e+18,12.276989086998906,0.0,ok,b2,0.019805823227609536,0.019805823227556273
FEEK,up,2973,15.3238,139,2.144336311479291e-09,3.1956755181914572e-12,2.3528500703705994e+18,12.276989086998906,0.0,ok,a2,-0.00015377214582704309,-0.00015377214572310325
FEFC,east,1760,5.1608,58,9.456107058980893e-12,2.934736012826378e-11,192.480312663062,6.64075024916661,0.0,ok,a2,0.41565475972272237,0.41565475972272137
FEFC,north,1760,5.1608,58,2.174083615857641e-11,2.934736012826378e-11,192.480312663062,6.64075024916661,0.0,ok,b2,-0.2626296453252688,-0.26262964532526784
FEFC,up,1760,5.1608,58,1.820129674641966e-12,2.934736012826378e-11,192.480312663062,6.64075024916661,0.0,ok,b2,0.1107432490348206,0.1107432490348205
FEGA,east,3407,9.6126,93,5.680888412839212e-13,7.898716811212238e-12,238.30835926355357,11.365393336918396,0.0,ok,a2,0.018812342748764522,0.01881234274876453
FEGA,north,3407,9.6126,93,6.626073543678778e-14,7.898716811212238e-12,238.30835926355357,11.365393336918396,0.0,ok,a2,0.016220643074946424,0.016220643074946434
FEGA,up,3407,9.6126,93,9.960708034892603e-13,7.898716811212238e-12,238.30835926355357,11.365393336918396,0.0,ok,b2,-0.00034797125063845376,-0.00034797125063843257
FEI1,east,817,3.0527,41,5.581996906352499e-13,2.3561246382097572e-11,137446198.100115,4.451943054755434,0.0,ok,a2,-0.012011441748508923,-0.01201144174850868
FEI1,north,817,3.0527,41,1.7052826819579123e-13,2.3561246382097572e-11,137446198.100115,4.451943054755434,0.0,ok,a1,-0.0041005538501661,-0.00410055385016676
FEI1,up,817,3.0527,41,8.103633287430288e-13,2.3561246382097572e-11,137446198.100115,4.451943054755434,0.0,ok,b2,0.001966544307890524,0.001966544307890494
FELD,east,1722,8.0958,81,1.5124594601494828e-10,1.602184282952544e-11,4.785666684908627e+16,15.775004000997175,0.0,ok,a2,0.018952334020854472,0.018952334020857598
FELD,north,1722,8.0958,81,9.193806618433605e-10,1.602184282952544e-11,4.785666684908627e+16,15.775004000997175,0.0,ok,b2,0.016094195953947656,0.016094195953877236
FELD,up,1722,8.0958,81,4.353735288168017e-09,1.602184282952544e-11,4.785666684908627e+16,15.775004000997175,0.0,ok,b2,0.0005124079771534466,0.0005124079767979327
FELI,east,24,8.1588,6,3.868553598089701,0.9963607601050795,205.66003157798048,1961.173169216273,0.0,UNDERSAMPLED,b1,0.02322169288743676,0.0230230161358266
FELI,north,24,8.1588,6,0.20096160556807668,0.9963607601050795,205.66003157798048,1961.173169216273,0.0,UNDERSAMPLED,b1,0.012137414057997729,0.012234768309331612
