station,component,config,n_updates,station_years,seconds,us_per_update,n_flags,n_steps,n_detected,n_reachable,n_detected_reachable,recall_reachable,median_delay_days,n_false_alarms,false_alarms_per_year,event_window_share,chance_false_alarms_per_year,v,c
AC75,up,detection,6878,19.1732,0.9469,137.67,5,13,0,13,0,0.0,,5,0.2608,0.1702,0.2164,0.027383022916602395,0.17945028201098892
AC75,up,tracking,6878,19.1732,3.0628,445.3,0,13,0,4,0,0.0,,0,0.0,0.1702,0.0,0.0030196512406476007,0.6421529688616595
AC76,east,detection,6288,18.1794,0.7435,118.24,1,10,0,10,0,0.0,,1,0.055,0.1626,0.0461,0.01541970005661946,-0.33731898357452145
AC76,east,tracking,6288,18.1794,2.5238,401.37,0,10,0,4,0,0.0,,0,0.0,0.1626,0.0,-0.008082759252773021,0.08795486298852088
AC76,north,detection,6288,18.1794,0.9503,151.13,1,10,0,10,0,0.0,,1,0.055,0.1626,0.0461,-0.007803446480856882,0.7163261934795726
AC76,north,tracking,6288,18.1794,2.7586,438.71,0,10,0,4,0,0.0,,0,0.0,0.1626,0.0,-0.016024951395099466,0.8595953572572811
AC76,up,detection,6288,18.1794,0.8047,127.97,3,10,0,10,0,0.0,,3,0.165,0.1626,0.1382,0.04080548605581866,-0.41482587469760923
AC76,up,tracking,6288,18.1794,2.5766,409.76,0,10,0,4,0,0.0,,0,0.0,0.1626,0.0,0.0017235586019789585,0.29050294667075166
AC77,east,detection,6970,19.1787,0.8939,128.25,3,12,0,12,0,0.0,,3,0.1564,0.1797,0.1283,-0.009377696724590568,-0.8963817516348956
AC77,east,tracking,6970,19.1787,3.1313,449.26,0,12,0,6,0,0.0,,0,0.0,0.1797,0.0,-0.019634422402263454,-0.6997206020471554
AC77,north,detection,6970,19.1787,1.0009,143.61,9,12,1,10,1,0.1,47.01,6,0.3128,0.1797,0.3849,-0.021965125139810374,1.1464948772269392
AC77,north,tracking,6970,19.1787,2.7759,398.26,0,12,0,6,0,0.0,,0,0.0,0.1797,0.0,-0.008908607272298518,0.8921350816537826
AC77,up,detection,6970,19.1787,0.8627,123.77,6,12,0,12,0,0.0,,6,0.3128,0.1797,0.2566,0.016734410710940485,0.6183817398747014
AC77,up,tracking,6970,19.1787,2.8946,415.29,0,12,0,6,0,0.0,,0,0.0,0.1797,0.0,0.007775800508061692,0.7890572218790329
AC78,east,detection,5571,16.9008,0.6485,116.41,2,9,0,8,0,0.0,,2,0.1183,0.1555,0.0999,0.01272526537922078,-0.5512617146431213
AC78,east,tracking,5571,16.9008,2.1757,390.55,1,9,0,0,0,,,1,0.0592,0.1555,0.05,-0.00886462295426403,-0.1868642186130753
AC78,north,detection,5571,16.9008,0.689,123.68,6,9,1,7,1,0.1429,32.0,5,0.2958,0.1555,0.2998,-0.031648071861043216,0.842610386542721
AC78,north,tracking,5571,16.9008,2.1106,378.86,1,9,0,0,0,,,1,0.0592,0.1555,0.05,-0.017060687678322237,0.594681752561935
AC78,up,detection,5571,16.9008,0.6731,120.83,7,9,0,9,0,0.0,,7,0.4142,0.1555,0.3498,0.012968578287810863,0.5215956306354133
AC78,up,tracking,5571,16.9008,2.1396,384.05,1,9,0,0,0,,,1,0.0592,0.1555,0.05,0.0001616026755913865,0.733020386000746
AC79,east,detection,5489,16.063,0.6992,127.37,1,11,1,11,1,0.0909,8.0,0,0.0,0.2197,0.0486,-0.029336085330087774,-0.9015663313230223
AC79,east,tracking,5489,16.063,2.1118,384.73,0,11,0,2,0,0.0,,0,0.0,0.2197,0.0,-0.028369565291073325,-0.9161709724611522
AC79,north,detection,5489,16.063,0.6738,122.76,6,11,2,9,2,0.2222,28.49,3,0.1868,0.2197,0.2915,-0.002008838939247191,0.7575525065962253
AC79,north,tracking,5489,16.063,2.4482,446.01,0,11,0,2,0,0.0,,0,0.0,0.2197,0.0,0.025771793773295738,0.3106098034002881
AC79,up,detection,5489,16.063,0.6394,116.48,1,11,0,11,0,0.0,,1,0.0623,0.2197,0.0486,0.020235655567778687,0.41968757921803934
AC79,up,tracking,5489,16.063,2.2823,415.79,0,11,0,2,0,0.0,,0,0.0,0.2197,0.0,-0.0042478281978642705,0.8077632116750392
AC80,east,detection,5765,16.0466,0.7432,128.91,8,13,0,12,0,0.0,,7,0.4362,0.2426,0.3776,-0.008977808354523302,0.013030250484122943
AC80,east,tracking,5765,16.0466,2.3396,405.82,0,13,0,3,0,0.0,,0,0.0,0.2426,0.0,-0.011991194314268337,0.0630198411301905
AC80,north,detection,5765,16.0466,0.7853,136.22,11,13,0,9,0,0.0,,9,0.5609,0.2426,0.5192,-0.025918056272928317,0.43714451948872696
AC80,north,tracking,5765,16.0466,2.3179,402.07,0,13,0,3,0,0.0,,0,0.0,0.2426,0.0,-0.024297058128386922,0.4075572175909964
AC80,up,detection,5765,16.0466,0.6831,118.5,4,13,0,12,0,0.0,,3,0.187,0.2426,0.1888,0.024287396535685075,0.17408882739401269
AC80,up,tracking,5765,16.0466,2.2993,398.83,0,13,0,3,0,0.0,,0,0.0,0.2426,0.0,0.0028018445543619495,0.5127056412141184
ACER,east,detection,6406,19.1157,0.7585,118.41,1,5,0,5,0,0.0,,1,0.0523,0.0516,0.0496,0.01950626215687449,0.5721878113796414
ACER,east,tracking,6406,19.1157,2.6906,420.02,0,5,0,1,0,0.0,,0,0.0,0.0516,0.0,0.02327917072240437,0.4996920278217977
ACER,north,detection,6406,19.1157,0.8874,138.52,1,5,0,5,0,0.0,,1,0.0523,0.0516,0.0496,0.01843027686933553,0.12888504585330599
ACER,north,tracking,6406,19.1157,2.7481,428.99,0,5,0,1,0,0.0,,0,0.0,0.0516,0.0,0.018679894269790952,0.12259793132084681
ACER,up,detection,6406,19.1157,0.8373,130.7,0,5,0,5,0,0.0,,0,0.0,0.0516,0.0,0.036720180065284026,0.007154981333150609
ACER,up,tracking,6406,19.1157,2.6626,415.64,0,5,0,1,0,0.0,,0,0.0,0.0516,0.0,-0.00032494644314418156,0.7063876994055042
ACHO,east,detection,3739,15.2553,0.5112,136.72,0,14,0,14,0,0.0,,0,0.0,0.2706,0.0,0.01316973574108046,1.0682802760662782
ACHO,east,tracking,3739,15.2553,1.4401,385.16,0,14,0,0,0,,,0,0.0,0.2706,0.0,0.02998119651763203,0.8119642970238282
ACHO,north,detection,3739,15.2553,0.4599,123.0,1,14,1,13,1,0.0769,18.99,0,0.0,0.2706,0.0478,0.009394660901210931,0.3624892558077345
ACHO,north,tracking,3739,15.2553,1.6282,435.46,0,14,0,0,0,,,0,0.0,0.2706,0.0,0.012349565721403322,0.3113402610091702
ACHO,up,detection,3739,15.2553,0.438,117.15,0,14,0,14,0,0.0,,0,0.0,0.2706,0.0,0.054082683051021235,-0.2539156435026179
ACHO,up,tracking,3739,15.2553,1.5281,408.7,0,14,0,0,0,,,0,0.0,0.2706,0.0,-0.0006482870882012576,0.586262293099835
ACOM,east,detection,8033,23.0746,0.9761,121.51,6,3,1,3,1,0.3333,52.0,5,0.2167,0.0427,0.2489,-0.013744308363526582,1.456767195241654
ACOM,east,tracking,8033,23.0746,3.2215,401.03,0,3,0,2,0,0.0,,0,0.0,0.0427,0.0,0.021418461986084224,0.6444880812203138
ACOM,north,detection,8033,23.0746,1.0174,126.65,3,3,1,3,1,0.3333,52.0,2,0.0867,0.0427,0.1245,0.022444267708643426,0.33204987601675273
ACOM,north,tracking,8033,23.0746,3.2764,407.86,0,3,0,2,0,0.0,,0,0.0,0.0427,0.0,0.015830034887421147,0.4838291845986611
ACOM,up,detection,8033,23.0746,1.1248,140.03,2,3,0,3,0,0.0,,2,0.0867,0.0427,0.083,0.04548195882718237,-0.34311316624687405
ACOM,up,tracking,8033,23.0746,3.5465,441.49,0,3,0,2,0,0.0,,0,0.0,0.0427,0.0,0.0026077912449715265,0.6386035625469036
ACP1,east,detection,4015,13.6126,0.5505,137.11,2,6,0,5,0,0.0,,1,0.0735,0.1448,0.1256,0.01569695631413188,-0.790294352997181
ACP1,east,tracking,4015,13.6126,1.5383,383.14,0,6,0,0,0,,,0,0.0,0.1448,0.0,0.017359170973575488,-0.8155751705725809
ACP1,north,detection,4015,13.6126,0.4749,118.27,1,6,0,6,0,0.0,,1,0.0735,0.1448,0.0628,0.034284752335617945,-0.1441711801794606
ACP1,north,tracking,4015,13.6126,1.5862,395.08,0,6,0,0,0,,,0,0.0,0.1448,0.0,0.010758342176185638,0.1760709794209226
ACP1,up,detection,4015,13.6126,0.5622,140.02,2,6,0,6,0,0.0,,2,0.1469,0.1448,0.1256,0.004267616671815983,0.7188045473412876
ACP1,up,tracking,4015,13.6126,1.5049,374.81,0,6,0,0,0,,,0,0.0,0.1448,0.0,-0.0040568075087529425,0.8465624320741464
ACP6,east,detection,4087,13.9138,0.5262,128.75,1,7,0,7,0,0.0,,1,0.0719,0.1653,0.06,0.01364951963519144,-0.6828098681866847
ACP6,east,tracking,4087,13.9138,1.777,434.79,0,7,0,0,0,,,0,0.0,0.1653,0.0,0.01700481222163633,-0.7302659915574944
ACP6,north,detection,4087,13.9138,0.4968,121.56,1,7,1,6,1,0.1667,14.02,0,0.0,0.1653,0.06,-0.019905720164459975,0.6429500262505146
ACP6,north,tracking,4087,13.9138,1.7293,423.13,0,7,0,0,0,,,0,0.0,0.1653,0.0,0.011304571128341928,0.2060772786604444
ACP6,up,detection,4087,13.9138,0.7661,187.44,1,7,1,6,1,0.1667,14.02,0,0.0,0.1653,0.06,0.04132227193462351,-0.06365951422714826
ACP6,up,tracking,4087,13.9138,1.6133,394.74,0,7,0,0,0,,,0,0.0,0.1653,0.0,-0.0012752763545489602,0.5251581233279119
ACSA,east,detection,3810,20.7501,0.5314,139.47,3,2,0,2,0,0.0,,3,0.1446,0.0317,0.14,0.021686647002831325,1.0446768887122992
ACSA,east,tracking,3810,20.7501,1.4341,376.41,0,2,0,0,0,,,0,0.0,0.0317,0.0,0.030315333587844613,0.8662486616435597
ACSA,north,detection,3810,20.7501,0.4435,116.39,2,2,0,1,0,0.0,,1,0.0482,0.0317,0.0933,0.022729023230147142,-0.03989266974774418
ACSA,north,tracking,3810,20.7501,1.6045,421.14,0,2,0,0,0,,,0,0.0,0.0317,0.0,0.011415952385058934,0.1920026802779996
ACSA,up,detection,3810,20.7501,0.4612,121.05,2,2,1,2,1,0.5,25.99,1,0.0482,0.0317,0.0933,-0.005659264299157241,0.6132930970194609
ACSA,up,tracking,3810,20.7501,1.5113,396.66,0,2,0,0,0,,,0,0.0,0.0317,0.0,0.00011231039838190135,0.4879699567028921
ACSB,east,detection,4617,12.7146,0.5373,116.38,0,1,0,1,0,0.0,,0,0.0,0.0258,0.0,-0.015205213945043027,-0.497778724588158
ACSB,east,tracking,4617,12.7146,1.8899,409.33,0,1,0,0,0,,,0,0.0,0.0258,0.0,-0.03818264726916013,-0.20609466587279004
ACSB,north,detection,4617,12.7146,0.5539,119.96,1,1,0,1,0,0.0,,1,0.0786,0.0258,0.0766,0.00044682401448052893,1.1325759942391542
ACSB,north,tracking,4617,12.7146,1.8605,402.96,0,1,0,0,0,,,0,0.0,0.0258,0.0,0.017388718768615138,0.9150447096382192
ACSB,up,detection,4617,12.7146,0.5412,117.22,0,1,0,1,0,0.0,,0,0.0,0.0258,0.0,-0.05733413544479089,0.4030724196461103
ACSB,up,tracking,4617,12.7146,2.0505,444.11,0,1,0,0,0,,,0,0.0,0.0258,0.0,-0.00041178365417455994,-0.31843888943977366
ACSX,east,detection,3748,10.3327,0.4478,119.47,0,1,0,1,0,0.0,,0,0.0,0.0318,0.0,-0.01914668785454204,-0.4932482465551764
ACSX,east,tracking,3748,10.3327,1.5148,404.16,0,1,0,0,0,,,0,0.0,0.0318,0.0,-0.03811385263786493,-0.2976380053869693
ACSX,north,detection,3748,10.3327,0.5592,149.2,1,1,0,1,0,0.0,,1,0.0968,0.0318,0.0937,-0.003199785966904457,1.1710657067617354
ACSX,north,tracking,3748,10.3327,1.6279,434.34,0,1,0,0,0,,,0,0.0,0.0318,0.0,0.017380002738210994,0.9565755653383441
ACSX,up,detection,3748,10.3327,0.6192,165.22,0,1,0,1,0,0.0,,0,0.0,0.0318,0.0,-0.03623537289766307,0.04979288820433253
ACSX,up,tracking,3748,10.3327,1.6801,448.25,0,1,0,0,0,,,0,0.0,0.0318,0.0,-0.0005827239466557666,-0.3172403927911225
ACYA,east,detection,3874,13.1608,0.4701,121.35,1,11,1,11,1,0.0909,4.01,0,0.0,0.2251,0.0589,-0.0717095903736868,0.33456328127833995
ACYA,east,tracking,3874,13.1608,1.6422,423.91,0,11,0,0,0,,,0,0.0,0.2251,0.0,0.003646111017381288,-0.6525094822800898
ACYA,north,detection,3874,13.1608,0.5363,138.44,0,11,0,11,0,0.0,,0,0.0,0.2251,0.0,0.03516546723737728,0.34303362211396615
ACYA,north,tracking,3874,13.1608,1.4326,369.81,0,11,0,0,0,,,0,0.0,0.2251,0.0,0.007658153241555351,0.7036596390709813
ACYA,up,detection,3874,13.1608,0.4546,117.36,1,11,0,11,0,0.0,,1,0.076,0.2251,0.0589,0.09198650346879708,-2.2171050060523143
ACYA,up,tracking,3874,13.1608,1.4713,379.78,0,11,0,0,0,,,0,0.0,0.2251,0.0,-0.009475249009033206,-0.8854669023618296
ADCS,east,detection,2441,7.2252,0.3473,142.26,0,1,0,1,0,0.0,,0,0.0,0.0455,0.0,-0.0009266219276772902,-0.0012573529881110953
ADCS,east,tracking,2441,7.2252,0.9143,374.56,0,1,0,0,0,,,0,0.0,0.0455,0.0,0.02354850847322375,-0.17877677831778244
ADCS,north,detection,2441,7.2252,0.3032,124.21,0,1,0,1,0,0.0,,0,0.0,0.0455,0.0,0.035114427246742956,0.2574285631515408
ADCS,north,tracking,2441,7.2252,0.8923,365.54,0,1,0,0,0,,,0,0.0,0.0455,0.0,0.013052019944365903,0.41418844943786975
ADCS,up,detection,2441,7.2252,0.3274,134.13,1,1,0,1,0,0.0,,1,0.1384,0.0455,0.1321,0.05639239996050363,0.05299742058046927
ADCS,up,tracking,2441,7.2252,1.0847,444.39,0,1,0,0,0,,,0,0.0,0.0455,0.0,-0.00018093862694598765,0.45347259803627027
ADE0,east,detection,3013,12.0492,0.3525,116.99,0,7,0,4,0,0.0,,0,0.0,0.1829,0.0,0.0360012757903039,-0.05193188877182329
ADE0,east,tracking,3013,12.0492,1.0855,360.27,0,7,0,0,0,,,0,0.0,0.1829,0.0,0.012024652653079825,0.23686100737728985
ADE0,north,detection,3013,12.0492,0.3683,122.23,0,7,0,4,0,0.0,,0,0.0,0.1829,0.0,0.01980450548900546,0.27637048451510277
ADE0,north,tracking,3013,12.0492,1.1805,391.81,0,7,0,0,0,,,0,0.0,0.1829,0.0,0.017373465976308667,0.305971990323041
ADE0,up,detection,3013,12.0492,0.4298,142.66,0,7,0,4,0,0.0,,0,0.0,0.1829,0.0,-0.003992536434670893,-0.2612985524024027
ADE0,up,tracking,3013,12.0492,1.3023,432.23,0,7,0,0,0,,,0,0.0,0.1829,0.0,-0.0021115126835638174,-0.2842956235873495
ADE5,east,detection,1271,3.7043,0.1479,116.39,0,1,0,1,0,0.0,,0,0.0,0.0887,0.0,-0.015467107261095894,0.2977987238868216
ADE5,east,tracking,1271,3.7043,0.3913,307.83,0,1,0,0,0,,,0,0.0,0.0887,0.0,-0.016203940344242038,0.2965070208219357
ADE5,north,detection,1271,3.7043,0.1487,117.0,0,1,0,1,0,0.0,,0,0.0,0.0887,0.0,-0.048405851196109004,0.7283606107640466
ADE5,north,tracking,1271,3.7043,0.3923,308.64,0,1,0,0,0,,,0,0.0,0.0887,0.0,-0.007267695586836391,0.5804417265274596
ADE5,up,detection,1271,3.7043,0.1462,115.01,1,1,0,1,0,0.0,,1,0.27,0.0887,0.246,0.022660397144493992,0.5288637352396162
ADE5,up,tracking,1271,3.7043,0.4184,329.17,0,1,0,0,0,,,0,0.0,0.0887,0.0,-0.0015985621884839634,0.6125838483159728
ADH1,east,detection,2192,13.1909,0.2566,117.07,1,4,0,4,0,0.0,,1,0.0758,0.0812,0.0697,0.026898809083481016,-5.150617451379868
ADH1,east,tracking,2192,13.1909,0.877,400.07,0,4,0,0,0,,,0,0.0,0.0812,0.0,-0.6918511253826792,4.089239872509217
ADH1,north,detection,2192,13.1909,0.2779,126.76,1,4,0,4,0,0.0,,1,0.0758,0.0812,0.0697,0.030897143724033224,47.49066588125224
ADH1,north,tracking,2192,13.1909,0.8148,371.72,0,4,0,0,0,,,0,0.0,0.0812,0.0,6.108075162310281,-30.71687698457878
ADH1,up,detection,2192,13.1909,0.2727,124.41,2,4,0,4,0,0.0,,2,0.1516,0.0812,0.1393,0.019461527936381937,2.0988050488932304
ADH1,up,tracking,2192,13.1909,0.7462,340.42,0,4,0,0,0,,,0,0.0,0.0812,0.0,0.3268486088763595,-1.8454206048149173
ADIS,east,detection,5359,19.0527,0.8432,157.33,1,4,0,3,0,0.0,,1,0.0525,0.0517,0.0498,0.0020474819047247516,-0.4352190052694785
ADIS,east,tracking,5359,19.0527,2.3281,434.42,1,4,0,0,0,,,1,0.0525,0.0517,0.0498,0.015622927396494195,-0.6989869901590281
ADIS,north,detection,5359,19.0527,0.9751,181.96,0,4,0,3,0,0.0,,0,0.0,0.0517,0.0,0.015321037761914047,0.3538548340061708
ADIS,north,tracking,5359,19.0527,2.3285,434.5,0,4,0,0,0,,,0,0.0,0.0517,0.0,0.01745098473608545,0.3122332260331161
ADIS,up,detection,5359,19.0527,0.7049,131.54,0,4,0,3,0,0.0,,0,0.0,0.0517,0.0,-0.09079626002152526,1.8122330995488987
ADIS,up,tracking,5359,19.0527,2.2035,411.18,0,4,0,0,0,,,0,0.0,0.0517,0.0,-0.011227010104303036,0.29669843747834257
ADIY,east,detection,2317,6.7872,0.2715,117.19,0,1,0,1,0,0.0,,0,0.0,0.0484,0.0,0.037119828756349414,0.722462202433031
ADIY,east,tracking,2317,6.7872,0.7994,345.0,0,1,0,0,0,,,0,0.0,0.0484,0.0,0.017545063986038993,0.8556635523487562
ADIY,north,detection,2317,6.7872,0.2817,121.58,0,1,0,1,0,0.0,,0,0.0,0.0484,0.0,0.024968654868999372,0.9251778626112487
ADIY,north,tracking,2317,6.7872,0.824,355.65,0,1,0,0,0,,,0,0.0,0.0484,0.0,0.0246687564126607,0.9277447367518563
ADIY,up,detection,2317,6.7872,0.3209,138.5,1,1,0,1,0,0.0,,1,0.1473,0.0484,0.1402,-0.07378222597034545,0.595229841874171
ADIY,up,tracking,2317,6.7872,0.8435,364.03,0,1,0,0,0,,,0,0.0,0.0484,0.0,-0.00023567674247881976,0.09920140826582712
ADJU,east,detection,2621,8.2409,0.3063,116.87,1,4,0,4,0,0.0,,1,0.1213,0.1512,0.103,0.04336622112405006,-0.8078070766952036
ADJU,east,tracking,2621,8.2409,0.9198,350.93,0,4,0,0,0,,,0,0.0,0.1512,0.0,0.022826715818381867,-0.6403262829209652
ADJU,north,detection,2621,8.2409,0.3074,117.28,1,4,0,4,0,0.0,,1,0.1213,0.1512,0.103,0.01931210298868576,0.7518363576583041
ADJU,north,tracking,2621,8.2409,0.9531,363.62,0,4,0,0,0,,,0,0.0,0.1512,0.0,0.01307002659830801,0.8038471317027054
ADJU,up,detection,2621,8.2409,0.4266,162.77,3,4,0,4,0,0.0,,3,0.364,0.1512,0.309,0.008779727361383105,0.7148469752341183
ADJU,up,tracking,2621,8.2409,0.9259,353.24,0,4,0,0,0,,,0,0.0,0.1512,0.0,0.0023208335678275628,0.7723294241649259
ADKS,east,detection,7606,24.4681,0.8908,117.12,1,5,0,5,0,0.0,,1,0.0409,0.0403,0.0392,0.005759261613353722,-0.32510020416319285
ADKS,east,tracking,7606,24.4681,3.2924,432.87,0,5,0,0,0,,,0,0.0,0.0403,0.0,-0.0122584873707423,0.11510346130206241
ADKS,north,detection,7606,24.4681,0.9763,128.36,5,5,0,5,0,0.0,,5,0.2043,0.0403,0.1961,-0.024016167928284423,0.7659710744492103
ADKS,north,tracking,7606,24.4681,3.2754,430.64,0,5,0,0,0,,,0,0.0,0.0403,0.0,-0.0016919315182913352,0.2176022866201211
ADKS,up,detection,7606,24.4681,0.9852,129.53,2,5,0,5,0,0.0,,2,0.0817,0.0403,0.0784,0.0534335299439004,-0.5745811813798458
ADKS,up,tracking,7606,24.4681,3.2198,423.32,0,5,0,0,0,,,0,0.0,0.0403,0.0,-0.00338100796040518,0.8098389615565831
AEDA,east,detection,2400,7.1129,0.2902,120.92,1,35,1,29,1,0.0345,42.01,0,0.0,0.326,0.0948,0.04456848176510557,-0.317419315861807
AEDA,east,tracking,2400,7.1129,0.8631,359.62,0,35,0,0,0,,,0,0.0,0.326,0.0,0.018606834627412774,-0.13321473607057716
AEDA,north,detection,2400,7.1129,0.3699,154.14,1,35,1,29,1,0.0345,42.01,0,0.0,0.326,0.0948,-0.0031074971897159165,-0.7939473542897932
AEDA,north,tracking,2400,7.1129,0.999,416.24,0,35,0,0,0,,,0,0.0,0.326,0.0,0.017373118494169004,-0.9378878326703995
AEDA,up,detection,2400,7.1129,0.2782,115.9,1,35,1,29,1,0.0345,42.01,0,0.0,0.326,0.0948,-0.03608047634072862,0.4152545030175785
AEDA,up,tracking,2400,7.1129,0.8393,349.71,0,35,0,0,0,,,0,0.0,0.326,0.0,0.00035982691251627803,0.15842556168460906
AERO,east,detection,1534,10.8912,0.2041,133.05,0,1,0,1,0,0.0,,0,0.0,0.0302,0.0,-0.031105117708153978,-0.4026708633704258
AERO,east,tracking,1534,10.8912,0.5806,378.5,0,1,0,0,0,,,0,0.0,0.0302,0.0,-0.03965909375114533,-0.309350291292934
AERO,north,detection,1534,10.8912,0.18,117.32,0,1,0,1,0,0.0,,0,0.0,0.0302,0.0,0.024220386575266626,0.5825321650642141
AERO,north,tracking,1534,10.8912,0.5184,337.96,0,1,0,0,0,,,0,0.0,0.0302,0.0,0.017756968170520346,0.6479428421132447
AERO,up,detection,1534,10.8912,0.2117,138.0,0,1,0,1,0,0.0,,0,0.0,0.0302,0.0,-0.014663613446959836,0.7843585279841641
AERO,up,tracking,1534,10.8912,0.5319,346.72,0,1,0,0,0,,,0,0.0,0.0302,0.0,-0.008878469624296507,0.7355414286875928
AFY0,east,detection,1447,5.5742,0.1677,115.89,2,4,0,1,0,0.0,,1,0.1794,0.1773,0.2952,-0.018839904347748283,1.0022828191159276
AFY0,east,tracking,1447,5.5742,0.4531,313.12,0,4,0,0,0,,,0,0.0,0.1773,0.0,0.01294775615990522,0.8203903348962197
AFY0,north,detection,1447,5.5742,0.1705,117.85,1,4,0,2,0,0.0,,1,0.1794,0.1773,0.1476,0.029944680598061605,0.2474654227458353
AFY0,north,tracking,1447,5.5742,0.4725,326.56,0,4,0,0,0,,,0,0.0,0.1773,0.0,0.004790669097227092,0.3872960817076689
AFY0,up,detection,1447,5.5742,0.2395,165.54,0,4,0,2,0,0.0,,0,0.0,0.1773,0.0,0.01708059293453114,0.2562288587558917
AFY0,up,tracking,1447,5.5742,0.5517,381.3,0,4,0,0,0,,,0,0.0,0.1773,0.0,-0.004710960135854177,0.36910405059911894
AFYN,east,detection,2696,15.0363,0.3931,145.79,2,4,0,4,0,0.0,,2,0.133,0.0655,0.1243,0.005565546187522325,-0.5795831674193183
AFYN,east,tracking,2696,15.0363,1.1083,411.1,0,4,0,0,0,,,0,0.0,0.0655,0.0,0.0034795602049832574,-0.539131564231465
AFYN,north,detection,2696,15.0363,0.3512,130.28,0,4,0,4,0,0.0,,0,0.0,0.0655,0.0,0.0170205146071657,0.7127843708533634
AFYN,north,tracking,2696,15.0363,1.1419,423.55,0,4,0,0,0,,,0,0.0,0.0655,0.0,0.009676291840169453,0.8163703914980079
AFYN,up,detection,2696,15.0363,0.3218,119.36,2,4,0,4,0,0.0,,2,0.133,0.0655,0.1243,-0.012298582243802954,0.4676354240374463
AFYN,up,tracking,2696,15.0363,1.0346,383.75,0,4,0,0,0,,,0,0.0,0.0655,0.0,-2.1666794914933332e-05,0.289384889961777
AGAL,east,detection,2042,7.4387,0.3126,153.09,0,4,0,4,0,0.0,,0,0.0,0.1494,0.0,-0.005778335261997838,0.661079809824445
AGAL,east,tracking,2042,7.4387,0.837,409.91,0,4,0,0,0,,,0,0.0,0.1494,0.0,0.00711248044872216,0.5684776543791566
AGAL,north,detection,2042,7.4387,0.3404,166.72,0,4,0,4,0,0.0,,0,0.0,0.1494,0.0,0.029591862848353127,0.6449332231350167
AGAL,north,tracking,2042,7.4387,0.6981,341.89,0,4,0,0,0,,,0,0.0,0.1494,0.0,0.007386641790866104,0.8148368831696835
AGAL,up,detection,2042,7.4387,0.242,118.5,0,4,0,4,0,0.0,,0,0.0,0.1494,0.0,-0.09476104733069582,1.1605155135735228
AGAL,up,tracking,2042,7.4387,0.7645,374.4,0,4,0,0,0,,,0,0.0,0.1494,0.0,-0.00041029886577672323,0.45815446058494236
AGCA,east,detection,1679,13.5442,0.2108,125.57,2,4,0,4,0,0.0,,2,0.1477,0.097,0.1333,-0.007780901631676455,0.8190189454322988
AGCA,east,tracking,1679,13.5442,0.5508,328.05,0,4,0,0,0,,,0,0.0,0.097,0.0,0.006275055800828303,0.6302614877939328
AGCA,north,detection,1679,13.5442,0.2006,119.46,0,4,0,4,0,0.0,,0,0.0,0.097,0.0,0.0008165434468241015,0.9934929589874698
AGCA,north,tracking,1679,13.5442,0.5788,344.71,0,4,0,0,0,,,0,0.0,0.097,0.0,0.014529393470790665,0.8101322548234763
AGCA,up,detection,1679,13.5442,0.1997,118.96,0,4,0,4,0,0.0,,0,0.0,0.097,0.0,0.04817489598689287,0.2238618348311368
AGCA,up,tracking,1679,13.5442,0.744,443.13,0,4,0,0,0,,,0,0.0,0.097,0.0,-0.0011014677989792036,0.8879992519859076
AGHI,east,detection,1187,3.2717,0.1391,117.21,0,3,0,2,0,0.0,,0,0.0,0.2954,0.0,-0.0014887938733710664,-0.9180844827932451
AGHI,east,tracking,1187,3.2717,0.3591,302.55,0,3,0,0,0,,,0,0.0,0.2954,0.0,-0.0038874847974740027,-0.9091592428978139
AGHI,north,detection,1187,3.2717,0.1357,114.35,1,3,0,2,0,0.0,,1,0.3057,0.2954,0.2154,-0.027776358387639727,0.43368623328888484
AGHI,north,tracking,1187,3.2717,0.359,302.44,0,3,0,0,0,,,0,0.0,0.2954,0.0,-0.026003721546903148,0.42475256943562173
AGHI,up,detection,1187,3.2717,0.1398,117.75,0,3,0,2,0,0.0,,0,0.0,0.2954,0.0,-0.002732858072739895,0.5436711624189592
AGHI,up,tracking,1187,3.2717,0.4324,364.24,0,3,0,0,0,,,0,0.0,0.2954,0.0,0.0075496595945884004,0.510033224162415
AGID,east,detection,2361,15.0363,0.3787,160.4,4,6,2,6,2,0.3333,12.99,2,0.133,0.0655,0.2486,0.030458274292985057,0.8870852460471019
AGID,east,tracking,2361,15.0363,0.9641,408.35,0,6,0,0,0,,,0,0.0,0.0655,0.0,0.02696165699432693,0.9401443861574632
AGID,north,detection,2361,15.0363,0.2797,118.47,1,6,1,6,1,0.1667,12.98,0,0.0,0.0655,0.0621,0.017492282016481037,0.4249146918822949
AGID,north,tracking,2361,15.0363,0.8911,377.44,0,6,0,0,0,,,0,0.0,0.0655,0.0,0.016627035778996494,0.43206598633861776
AGID,up,detection,2361,15.0363,0.2774,117.49,0,6,0,6,0,0.0,,0,0.0,0.0655,0.0,0.00652752505659826,0.5152800309187143
AGID,up,tracking,2361,15.0363,0.9768,413.71,0,6,0,0,0,,,0,0.0,0.0655,0.0,-0.0006080291578609249,0.6220324317217131
AGMT,east,detection,9676,26.6667,1.1386,117.67,1,5,0,5,0,0.0,,1,0.0375,0.0372,0.0361,0.006757589841783946,-1.6456760155559316
