sta,kind,index,component,n,span,order,a1,a2,b1,b2,c,v,stderr_a1,stderr_a2,stderr_b1,stderr_b2,stderr_c,stderr_v,rss,bic,converged,midas_v,midas_sigma,midas_span,midas_steps,diff,diff_over_sigma,within_sigma,error
AC58,seg,3,up,1292,3.5373,45,0.00112961850028644,-0.0007024491787862018,0.0007997017552854231,-0.00037983967579179067,0.3817246955591697,-7.390568436583828e-05,0.00014393182261367737,0.00014321931810536056,0.00014582646509000115,0.0001460535328451629,0.0007829824752446518,0.00010002276206724493,0.017130957462228428,-14467.22898809161,True,,,,,,,,
AC58,seg,4,east,910,2.4887,36,-0.002582384910930206,-0.0005619147053600558,0.001936975518880489,0.0002555220396587635,-0.4199010858305482,-0.0040390931183096725,5.05965195591018e-05,5.0154465255278715e-05,5.06957250441566e-05,5.091120820073729e-05,0.000535145903408556,4.9542456955117775e-05,0.0010188284849337553,-12428.436606873162,True,,,,,,,,
AC58,seg,4,north,910,2.4887,36,0.002791996237143018,0.00037833590607237846,0.00017092954378325698,0.00026533405127278484,0.09709313750247928,-0.023239720935940483,6.178982617225602e-05,6.124997760500389e-05,6.191097857029222e-05,6.217413237818641e-05,0.0006535345244406489,6.050257666097749e-05,0.0015194756279763083,-12064.698804524725,True,,,,,,,,
AC58,seg,4,up,910,2.4887,36,0.00011808224614227032,-0.00031757903963491174,0.0012692909312661293,0.00031565382843065664,0.37511378187066513,0.0004920119314340957,0.00017219217834695477,0.00017068776076672914,0.00017252979857704983,0.00017326313981182322,0.0018212307811751813,0.00016860494868223326,0.011800125654626558,-10199.430957929595,True,,,,,,,,
AC58,seg,5,east,798,2.7323,38,-0.002457315167508657,0.00023516449178429368,0.0015167429786967336,3.266906727109271e-06,-0.4299065317167284,-0.0024261376472250865,5.912472367639095e-05,6.081205064689214e-05,6.298908933544483e-05,5.826411241737463e-05,0.0007638664955108258,4.870141889591119e-05,0.0010647473604891806,-10754.55415625182,True,,,,,,,,
AC58,seg,5,north,798,2.7323,38,0.0013642452984839167,0.0006365586509448025,0.0002487456244977972,0.0006986912539534691,0.09835410961372035,-0.023363171657083855,5.805824156446317e-05,5.971513280657327e-05,6.185290242672364e-05,5.721315387081838e-05,0.000750087996387141,4.782295065372081e-05,0.001026682312396021,-10783.605348864667,True,,,,,,,,
AC58,seg,5,up,798,2.7323,38,0.0004769978151610849,-0.0002929158568492742,0.0015555816145733216,7.704405528562707e-05,0.3968442828765968,-0.0009879864786148456,0.00018260427159489144,0.0001878155113814347,0.0001945392056202934,0.00017994630920103435,0.0023591701801761577,0.00015041232449220963,0.010156175320613588,-8954.789344496347,True,,,,,,,,
AC58,seg,6,east,390,1.065,25,-0.0021611197461947527,-8.265159496379028e-05,0.0016049659936087594,-2.51374407267467e-07,-0.41124404350672095,-0.0035711355706113243,7.150967881351067e-05,7.038736806530638e-05,9.073124356186681e-05,6.700757585026534e-05,0.003986945364221459,0.00022682947402321245,0.00031095102754716687,-5440.591646916065,True,,,,,,,,
AC58,seg,6,north,390,1.065,25,0.0014059990463004422,0.00046316388243895817,-0.0004866976802156213,0.0012702168908268379,0.11492926250453689,-0.024195785113611687,9.68532213068719e-05,9.533315558885371e-05,0.0001228870463124622,9.075554079871756e-05,0.005399947365256394,0.0003072194647074937,0.0005704144005190151,-5203.967850527651,True,,,,,,,,
AC58,seg,6,up,390,1.065,25,0.0025762941893895273,0.00022712041214733466,0.0023736875179159993,-0.0008081436106924962,0.435486338266294,-0.003344124520967608,0.00028020569517724975,0.0002758079986888401,0.00035552405769924796,0.0002625645183252938,0.01562256768526159,0.0008888154933700481,0.004774372034468787,-4375.352549496981,True,,,,,,,,
AC58,segmean,-1,east,5271,15.4742,45,-0.0024110392925960995,-0.00035668388014005795,0.0020671585387573074,-9.480247596098211e-05,-0.42042875116437306,-0.004003501097395782,,,,,,,,,True,-0.003828,0.000189,18.1082,12,-0.0001755010973957822,-0.9285772348983184,True,
AC58,segmean,-1,north,5271,15.4742,45,0.002167643446318618,0.0005916659967104853,0.00047024153237953736,0.00036994863190060334,0.1029863045351665,-0.023840354329781568,,,,,,,,,True,-0.023859,0.000179,18.1082,12,1.8645670218433996e-05,0.1041657554102458,True,
AC58,segmean,-1,up,5271,15.4742,45,0.00127728885351427,0.00035810298402919863,0.0013416512519332671,-0.00035762115919418623,0.3879008548655391,-0.0005276538066482924,,,,,,,,,True,-3e-05,0.000477,18.1082,12,-0.0004976538066482925,-1.0432993850069026,False,
AC59,whole,0,east,7656,21.9411,192,0.001669895070558437,-0.00010468829567647085,0.0026271234870608663,0.00011325149024544727,0.5949915270944015,-0.006179105653914226,7.400177744813819e-05,7.393286787362293e-05,7.425868862229735e-05,7.431240683399873e-05,0.00010295731016446801,8.25829285179772e-06,0.16084326325012518,-82405.82323688365,True,-0.005081,0.000214,21.9411,20,-0.0010981056539142268,-5.131334831374891,False,
AC59,whole,0,north,7656,21.9411,192,0.000384784662405816,8.43988095283043e-05,-0.002855842566476594,-0.0007573780152476294,0.05186163112579179,-0.02922266717131438,6.63442132224594e-05,6.628243428062366e-05,6.657453971332772e-05,6.662269926589446e-05,9.230348207716198e-05,7.403740297956378e-06,0.12927801336291445,-84078.3923709149,True,-0.029897,0.000243,21.9411,20,0.0006743328286856198,2.7750322168132504,False,
AC59,whole,0,up,7656,21.9411,192,0.006385664933947295,-0.0005120108492406412,0.002196974630060213,-0.0009142317037894862,0.5448015218333597,0.005906164578329212,8.971549133638979e-05,8.963194933849994e-05,9.002695564190125e-05,9.009208050677196e-05,0.0001248195109171762,1.001187844870432e-05,0.236403255649745,-79457.431132268,True,0.005093,0.000605,21.9411,20,0.0008131645783292117,1.3440736831887796,False,
AC59,seg,0,east,1587,4.3668,51,0.0019094649166481324,8.347004071109172e-05,0.002508079769537557,-3.71690828536508e-05,0.586527711111077,-0.00438122946743221,5.887487433997839e-05,5.816600599708265e-05,5.800983107968745e-05,5.842268440275959e-05,8.249331580472324e-05,3.288784478357115e-05,0.0042355614097251216,-20323.086659626893,True,,,,,,,,
AC59,seg,0,north,1587,4.3668,51,0.0007622013656647447,-0.00019170651222228115,-0.0020953207305359346,-0.0008678259504795714,0.05982462155255025,-0.03146348925089163,7.629920392492105e-05,7.538054225715769e-05,7.517814654924529e-05,7.571318599079484e-05,0.00010690764771201381,4.2621175907783136e-05,0.007113625696821503,-19500.233232227758,True,,,,,,,,
AC59,seg,0,up,1587,4.3668,51,0.007586894484623693,-0.0007363558079658199,0.0015984420422800805,-0.0013026673626800143,0.548516990917601,0.00492975364291586,0.0001737121152496243,0.00017162057754940198,0.00017115977868479646,0.00017237791502636312,0.00024339904828744635,9.703659069172909e-05,0.03687323265524822,-16888.866266579626,True,,,,,,,,
AC59,seg,1,east,766,2.1191,33,0.0012454837307391748,-0.00015044675652898802,0.002628749656686328,-0.00017513089362285674,0.5826738631163164,-0.0038160898085805263,8.235567882057112e-05,8.304321548352533e-05,8.860207877684054e-05,8.323032291272197e-05,0.0005654840141035116,0.00010340468775287303,0.001975901147864216,-9816.974170788773,True,,,,,,,,
AC59,seg,1,north,766,2.1191,33,0.00033670769148130966,-0.0005796962706414243,-0.002882075360510643,-0.0011513723156729746,0.05630760292153465,-0.030377476170407466,8.368549007019797e-05,8.438412850539207e-05,9.00327517162801e-05,8.457425719029077e-05,0.0005746149813204458,0.0001050743809544495,0.0020402267552517457,-9792.434300243176,True,,,,,,,,
AC59,seg,1,up,766,2.1191,33,0.007106027751991078,-0.00018226685201279934,0.0001566687019131868,-0.0009798505599078195,0.541887003454512,0.006522947294155689,0.00025278030617954025,0.000254890612726219,0.00027195283825113853,0.00025546491523842146,0.0017356814280670614,0.00031738756822731674,0.018615066077189248,-8098.877009846684,True,,,,,,,,
AC59,seg,2,east,1154,3.1622,42,0.0021286894770356107,-6.217282615222622e-05,0.002577460953035248,0.0003476175929426145,0.5977107038346622,-0.005899272055899307,6.819428619610236e-05,6.883905770997346e-05,7.070673904853236e-05,6.84966830815231e-05,0.00044066558712954645,5.424743204613956e-05,0.003101900725778808,-14759.740096846435,True,,,,,,,,
AC59,seg,2,north,1154,3.1622,42,0.0003746591591725232,-0.000606307384343639,-0.0024367688882066564,-0.00028031598423039494,0.0524530442837772,-0.029774988840233867,7.125149490218264e-05,7.192517207949849e-05,7.387658318439011e-05,7.156744850096412e-05,0.00046042100572236445,5.667939124367473e-05,0.003386256718686116,-14658.522713483591,True,,,,,,,,
AC59,seg,2,up,1154,3.1622,42,0.006296618708434071,-0.000761743391619691,0.0017048620297511609,-0.0018477291289088578,0.5528109334963005,0.0045753211651418674,0.00022453592256781226,0.0002266588917311843,0.00023280840330771251,0.00022553159196237604,0.0014509317373817543,0.00017861463006428282,0.03362819695526456,-12009.354370879108,True,,,,,,,,
AC59,seg,3,east,384,1.0485,25,0.001598495189378205,-0.00024218312267193558,0.003032915955845105,0.00022148902089018534,0.5993972228817275,-0.006199012860251136,0.0001460636853603843,0.00010797453288171057,0.00010930681324077774,0.00010483057679753341,0.003810426124753342,0.00037421831720733765,0.0007025664650277336,-5037.478775729757,True,,,,,,,,
AC59,seg,3,north,384,1.0485,25,0.0013515680174784582,0.0003520728914221129,-0.0027987063389777918,-0.0003798286094858224,0.043872936393888534,-0.0288685999766628,0.00016157719028272053,0.00011944256782286976,0.00012091635041678284,0.00011596469042165102,0.004215133593941932,0.0004139642519460142,0.0008597318404915807,-4959.956656675602,True,,,,,,,,
AC59,seg,3,up,384,1.0485,25,0.004965607027314194,0.00023571237282933762,0.002756071187319317,0.0007477323324913249,0.5708136918417415,0.003049510423807223,0.0005146410141899856,0.0003804376356233223,0.00038513179429448016,0.00036936021590919157,0.013425661282615726,0.0013185213957930722,0.008721911913738346,-4070.238939507939,True,,,,,,,,
AC59,seg,4,east,420,1.1499,26,0.000820223207256649,-0.0003654372356329849,0.003166801025556766,0.0002897481067856656,0.617802626869364,-0.0076293849729988615,0.00013438347043910495,0.0001069727584151941,0.00010537577293677029,0.00011120490590785276,0.004184292181384474,0.0002737973259184885,0.0009874386974692904,-5407.231829952634,True,,,,,,,,
AC59,seg,4,north,420,1.1499,26,-0.0003674451765559486,0.0008372800815050038,-0.0040730784973487385,-0.0005984939626991394,0.04155675335945047,-0.028130103249508386,0.0001386131986099913,0.00011033973270383025,0.00010869248200718792,0.00011470508730458452,0.004315993040552576,0.00028241511394529466,0.0010505763228425824,-5381.200332796301,True,,,,,,,,
AC59,seg,4,up,420,1.1499,26,0.00565961715295606,-0.0009965219487199977,0.0033304810059540625,-0.000883745006051142,0.5434322339891753,0.005985776159256651,0.0003905920639629818,0.00031092150218086284,0.0003062797865584112,0.0003232224437978036,0.012161847837466926,0.0007958051856274111,0.008341905548232977,-4510.98016486629,True,,,,,,,,
AC59,seg,5,east,1281,3.5646,45,0.0013844700766032364,6.302937146887128e-05,0.0026377419932662465,-0.00029275483595412563,0.5856338912806996,-0.005900895270587026,6.777188777256394e-05,6.641989751150755e-05,6.647222908258352e-05,6.741069224258706e-05,0.0008796394437276811,4.614113898975089e-05,0.003609400993589304,-16327.747714571846,True,,,,,,,,
AC59,seg,5,north,1281,3.5646,45,-0.0007656640105746626,0.00035041056958083156,-0.002363802324846682,-0.0006167629079596518,0.04268528689198903,-0.02875962219409929,6.978448971374095e-05,6.839234979309434e-05,6.844623543953981e-05,6.941256786568929e-05,0.000905761839165792,4.751137890708258e-05,0.0038269587568134367,-16252.772577120275,True,,,,,,,,
AC59,seg,5,up,1281,3.5646,45,0.0071787602441486355,0.0003189493457680299,0.0035952214050504997,-0.001549280398517386,0.5475877063180107,0.005888234156562009,0.0002017490118493854,0.00019772429440144464,0.0001978800793898831,0.0002006737748499115,0.002618584111916185,0.00013735679354288135,0.0319859165665588,-13532.921007350642,True,,,,,,,,
AC59,seg,6,east,390,1.065,25,0.0012459989657229405,-0.00027488940178115577,0.002695526177931402,-1.4719084968603466e-06,0.6091518336040568,-0.007020211726748086,0.00011470440577402742,0.00011075884454110185,0.0001354515964516289,0.00010013507292160902,0.007461376241861985,0.0003485072137011789,0.0007340346626287079,-5105.612527231747,True,,,,,,,,
AC59,seg,6,north,390,1.065,25,7.045494939104456e-06,0.0005295820086277011,-0.0031288535113368505,-0.001250423813085008,0.039307373569752335,-0.028479737565787405,0.0001226011979975176,0.00011838400572260003,0.00014477672312222754,0.0001070288435645936,0.007975052569163194,0.0003725000938038615,0.0008385825051348001,-5053.681406143415,True,,,,,,,,
AC59,seg,6,up,390,1.065,25,0.0062949168585229014,-9.155811833266366e-05,0.0024674195081298713,-0.0003861122679055545,0.5654236520788566,0.004873793885957822,0.0003641663871002959,0.0003516399216207734,0.0004300350816858168,0.00031791130847864957,0.02368856200822685,0.0011064493297840386,0.007398711361254564,-4204.515627203311,True,,,,,,,,
AC59,segmean,-1,east,5982,16.4761,51,0.0016146156271306595,-5.474271183337928e-05,0.0026568428003387124,6.5473258028628e-06,0.592497103913984,-0.005443929781468588,,,,,,,,,True,-0.005081,0.000214,21.9411,20,-0.0003629297814685883,-1.6959335582644313,False,
AC59,segmean,-1,north,5982,16.4761,51,0.00021506111981077608,-5.1102934169944673e-05,-0.0025708216103487256,-0.0007117411978592638,0.05063772710336601,-0.029824540412313166,,,,,,,,,True,-0.029897,0.000243,21.9411,20,7.245958768683364e-05,0.2981876036495211,True,
AC59,segmean,-1,up,5982,16.4761,51,0.006801196680870013,-0.00035814513061342517,0.002114518909322717,-0.0011985011217104887,0.550473888086581,0.0052204384558531755,,,,,,,,,True,0.005093,0.000605,21.9411,20,0.0001274384558531752,0.21064207579037225,True,
AC60,whole,0,east,5230,17.8891,160,0.002308876603615382,0.0006591551744879875,0.002907001747301517,6.861379106230093e-05,-0.7338147044878401,-0.020276498724331776,0.00020966168885625455,0.0002093827041966642,0.00020993132012767646,0.00020872274106416077,0.00029168188893893604,2.9007555683728864e-05,0.5947435549165421,-47446.39666878753,True,-0.019645,0.000311,17.8891,22,-0.0006314987243317763,-2.030542521967126,False,
AC60,whole,0,north,5230,17.8891,160,0.0019384782156865819,-0.0003813055921852239,-0.0015865584400035142,-0.0005737231504702374,0.2182825711351918,-0.005183639633967494,8.338017633703873e-05,8.326922716821885e-05,8.348740576497943e-05,8.300676699886569e-05,0.00011599871901596348,1.153598981869324e-05,0.09406264859659598,-57091.40199163804,True,-0.004735,0.0004,17.8891,22,-0.00044863963396749463,-1.1215990849187365,False,
AC60,whole,0,up,5230,17.8891,160,0.00034808498542276105,-0.0015020423214102798,0.0002488123931454312,-0.0003638340563263169,0.29512237623317666,0.0020536982182515658,6.945023503727536e-05,6.935782163411125e-05,6.953955013950413e-05,6.913920947411988e-05,9.66193483102874e-05,9.60872523293005e-06,0.06525879112460867,-59003.49139170807,True,0.002478,0.000529,17.8891,22,-0.0004243017817484344,-0.8020827632295547,True,
AC60,seg,0,east,510,2.2258,34,0.001675710324302752,0.00014253828784396266,0.002474675093709934,0.0003689792037270087,-0.7270631785728696,-0.020325854896885064,7.733940954125136e-05,6.609409170006432e-05,7.964831719435423e-05,7.731663009606563e-05,8.292314993477898e-05,7.361445917481028e-05,0.0004869792884164125,-7032.060377761678,True,,,,,,,,
AC60,seg,0,north,510,2.2258,34,0.0020671049968626126,-0.0006441403526887458,-0.0011778833787007112,-0.0016516999801911548,0.22426321272900676,-0.006142048503240244,0.0001246797703502236,0.0001065510614000132,0.00012840198749225124,0.00012464304733913122,0.0001336813838108095,0.00011867473412084642,0.00126561255365265,-6544.964517115105,True,,,,,,,,
AC60,seg,0,up,510,2.2258,34,-4.551015264564487e-05,-0.002404460531804913,-0.0006504326868141706,-0.0005875602615244268,0.2923068744450836,0.002956147616150408,0.00027446832484551885,0.00023456003528740215,0.000282662362264852,0.00027438748331597883,0.0002942843524215549,0.0002612489210089216,0.006133286471249803,-5740.095523009071,True,,,,,,,,
AC60,seg,1,east,396,1.0814,25,0.0016155373700864734,0.0006471038344477068,0.0024682945001398386,0.00010303251342520267,-0.7158787318032738,-0.023158670938362016,9.186706828535229e-05,7.074074474328655e-05,7.121835099374482e-05,6.995527338657777e-05,0.0011345353975006833,0.0002186562452561153,0.0003442060179045288,-5490.562537865314,True,,,,,,,,
AC60,seg,1,north,396,1.0814,25,0.0019323194582268372,-0.00043208691477755913,-0.0010289477293630464,-0.00035081260472649527,0.21478576235640284,-0.00468199070952398,9.97111827532279e-05,7.678097776330104e-05,7.729936465658477e-05,7.592843855139387e-05,0.0012314082562078885,0.00023732631548821747,0.000405495912086186,-5425.669849577972,True,,,,,,,,
AC60,seg,1,up,396,1.0814,25,0.0012242969700979355,-0.0019429161381733853,-0.00047493684045199995,-7.698357529306448e-05,0.28158085190452997,0.00464259853939495,0.00026011582897102236,0.00020029797188881644,0.00020165028396406206,0.00019807395911800862,0.0032123656597073794,0.0006191114134373021,0.0027595121301269587,-4666.261288601753,True,,,,,,,,
AC60,seg,2,east,649,1.7741,31,0.0016461567790649924,0.0008036512614994954,0.003240510048068713,0.0002518234934110077,-0.7269059691696744,-0.024067934431731015,6.414339600183919e-05,6.394982792119413e-05,6.70794211787944e-05,6.194658276623272e-05,0.0006255943320026122,9.212120397064718e-05,0.0007984179868736342,-8792.941256507596,True,,,,,,,,
AC60,seg,2,north,649,1.7741,31,0.0019963652251901794,-0.0004242984875189444,-0.0027552017759990563,-0.0003769983952793569,0.23037364458523715,-0.007596743629884726,7.065500941561811e-05,7.044179097984729e-05,7.388908960863304e-05,6.823518337707036e-05,0.0006891024824556294,0.00010147302668130518,0.0009687513719215124,-8667.440399008048,True,,,,,,,,
AC60,seg,2,up,649,1.7741,31,0.00043000744614468233,-0.0012575236460900198,9.851717502974742e-05,-0.0002854498908027836,0.2939940807784487,0.002796377870478621,0.00015619621237225722,0.00015572485284161963,0.00016334575606116383,0.00015084673092788319,0.0015233908902727662,0.00022432524681067172,0.004734426842578144,-7637.7318365532465,True,,,,,,,,
AC60,seg,3,east,439,1.1991,26,0.0014113475032925165,0.00034179038863996626,0.0031036857233282095,3.641455786026794e-05,-0.7680942828640109,-0.01665532458984547,5.795960486243229e-05,5.4534963778477324e-05,5.897201309015512e-05,5.418535276936861e-05,0.0011712830254354332,0.00012171256898500916,0.0002701655506743663,-6241.621050162196,True,,,,,,,,
AC60,seg,3,north,439,1.1991,26,0.0016397426710892486,-0.00045581351459306126,-0.0022625552252872843,-0.0005067468296192812,0.1967111568518411,-0.0032301176196754904,8.748611276134773e-05,8.231684812006606e-05,8.901427466965095e-05,8.178913389154276e-05,0.0017679726954990943,0.00018371691042355,0.0006155415569070461,-5880.118800578227,True,,,,,,,,
AC60,seg,3,up,439,1.1991,26,0.0002970053714506822,-0.0013590753227978656,0.0015137945496787207,-0.0001480382256875093,0.27639871415402717,0.0038462981573523375,0.00019896615443541895,0.00018720990336342937,0.00020244159172086798,0.00018600974407670284,0.004020829332420528,0.00041781999471669036,0.0031837396831379747,-5158.706006835741,True,,,,,,,,
AC60,seg,4,east,886,2.423,36,0.0014072254308604378,0.0004638995918578526,0.0027842446278830693,-0.00014260969468475474,-0.7458856736554659,-0.018687224292274453,4.373083322025967e-05,4.3950517414433745e-05,4.443789181087008e-05,4.398744390969547e-05,0.000507201303793912,4.4283674815723756e-05,0.0007311385705731819,-12370.035008624865,True,,,,,,,,
AC60,seg,4,north,886,2.423,36,0.0009233086680644592,-0.00016947228972911027,-0.0020032378386709722,-0.00018901633070670564,0.20727994086083967,-0.004408714678940765,6.655687451650803e-05,6.689122655757844e-05,6.763299418827486e-05,6.694742745590321e-05,0.0007719435246338125,6.739828104794733e-05,0.0016935968212312628,-11625.788950089305,True,,,,,,,,
AC60,seg,4,up,886,2.423,36,0.0006928299394318237,-0.001640439729239448,0.001783586409438263,5.350417655896356e-05,0.2914340127796558,0.0023494503216516336,0.00013169860918172094,0.00013236020423265925,0.00013382796794615074,0.00013247141107940354,0.0015274738980703348,0.00013336353216303502,0.006631115127413172,-10416.471229678718,True,,,,,,,,
AC60,seg,5,east,692,1.9521,32,0.001156881655269382,-6.559646951465075e-05,0.0021857709573060826,0.0002496434151354356,-0.7186373014280742,-0.02068160245452704,5.4027254118718414e-05,5.129251643053545e-05,5.1765913057570235e-05,5.111947410793162e-05,0.0011195265083322025,7.069097208755629e-05,0.000604157057708714,-9615.036009796137,True,,,,,,,,
AC60,seg,5,north,692,1.9521,32,0.0009320457757364108,-5.0597341728423886e-06,-0.0012860850467625615,-0.0007063041958984264,0.18271087294625088,-0.0027908701039291825,6.647837289475915e-05,6.311338767072956e-05,6.36958832650825e-05,6.29004660215309e-05,0.0013775325416860416,8.698241062562912e-05,0.0009147129438070677,-9328.01094860517,True,,,,,,,,
AC60,seg,5,up,692,1.9521,32,0.0009415414084259902,-0.0008664994010713732,0.0008135838175574784,-0.0002047684280612256,0.27765538263338535,0.003192401708505011,0.00016951102488586088,0.00016093075931657527,0.00016241604574719498,0.00016038783737964412,0.003512525093303456,0.00022179359888267625,0.005947301580101454,-8032.52979889815,True,,,,,,,,
AC60,segmean,-1,east,3572,10.6555,36,0.0014640722857491607,0.0003824707659713745,0.0027112352229410213,0.00012732384130027577,-0.7338738192837765,-0.020531171962941266,,,,,,,,,True,-0.019645,0.000311,17.8891,22,-0.0008861719629412665,-2.8494275335732038,False,
AC60,segmean,-1,north,3572,10.6555,36,0.0014831851271917898,-0.0003159976579442669,-0.0018069459960559373,-0.0005892087263931132,0.20867414480969082,-0.004807453702664406,,,,,,,,,True,-0.004735,0.0004,17.8891,22,-7.24537026644068e-05,-0.18113425666101698,True,
AC60,segmean,-1,up,3572,10.6555,36,0.0005981146679427864,-0.0015289708176386878,0.0006584421487461147,-0.00018888075061267103,0.28641427137880604,0.0031187663499787866,,,,,,,,,True,0.002478,0.000529,17.8891,22,0.0006407663499787865,1.2112785443833394,False,
AC61,whole,0,east,7125,19.8905,176,0.0017273030736272368,0.0008478218414941769,0.001071061929777519,5.6149509306743806e-05,0.6088561101433992,-0.008861049331618891,4.130331344075365e-05,4.12666810592637e-05,4.127594404382133e-05,4.1303355740128816e-05,5.9262337484265403e-05,5.152668237483649e-06,0.04319314227117778,-85542.52144446774,True,-0.008625,0.000176,19.8905,9,-0.00023604933161889066,-1.3411893841982425,False,
AC61,whole,0,north,7125,19.8905,176,0.0006464207387978752,0.0003620338984790669,-0.003981520025945457,-0.0005930708485652473,0.9483045655696677,-0.01922681554644787,3.593387728281732e-05,3.5902007115719814e-05,3.591006591107152e-05,3.593391408326817e-05,5.1558225848082007e-05,4.482820691623174e-06,0.032692879539784496,-87527.00804962208,True,-0.019047,0.000175,19.8905,9,-0.00017981554644786943,-1.0275174082735397,False,
AC61,whole,0,up,7125,19.8905,176,0.005906155526848717,0.0022860860819966435,-0.0035272317597181964,-0.00033374199563257484,0.41248306859952955,-0.0008195663506741582,0.00013775956019665983,0.00013763737966578668,0.00013766827463697578,0.00013775970127839963,0.00019765856218215952,1.7185771578671044e-05,0.4804945973467793,-68377.43994452718,True,-0.000873,0.000679,19.8905,9,5.343364932584177e-05,0.07869462345484796,True,
